"","Da_2_calcite","output_var","input_var","sobol_type","boot_num"
"1",3.67382374425172e-05,"calcite_flush_2","Da_2_calcite","FOmean",2470
"2",4.32287523113318e-08,"calcite_flush_2","Da_2_calcite","TEmean",2470
"3",3.14423637376659e-09,"calcite_flush_2","Da_2_calcite","FOsd2",2470
"4",2.79488616730722e-09,"calcite_flush_2","Da_2_calcite","TEsd2",2470
