"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.000151726789680923,"calcite_flush_3","Pe","FOmean",9431
"2",5.29157696011603e-07,"calcite_flush_3","Pe","TEmean",9431
"3",3.21522211866934e-07,"calcite_flush_3","Pe","FOsd2",9431
"4",3.75366632717735e-07,"calcite_flush_3","Pe","TEsd2",9431
