"","Da_2_calcite","output_var","input_var","sobol_type","boot_num"
"1",-6.65010293053283e-05,"calcite_flush_1","Da_2_calcite","FOmean",9127
"2",5.96387066702367e-09,"calcite_flush_1","Da_2_calcite","TEmean",9127
"3",4.70960371345438e+73,"calcite_flush_1","Da_2_calcite","FOsd2",9127
"4",1.04233118750003e+76,"calcite_flush_1","Da_2_calcite","TEsd2",9127
