"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",1.49488483575557e-05,"calcite_flush_6","dfn_volume","FOmean",13175
"2",1.69732337579767e-08,"calcite_flush_6","dfn_volume","TEmean",13175
"3",9.7756297793504e-06,"calcite_flush_6","dfn_volume","FOsd2",13175
"4",2.24804208819751e-06,"calcite_flush_6","dfn_volume","TEsd2",13175
