"","tau","output_var","input_var","sobol_type","boot_num"
"1",0.000529339155678293,"calcite_flush_6","tau","FOmean",49
"2",1.69283887843655e-08,"calcite_flush_6","tau","TEmean",49
"3",3.45484418795327e-07,"calcite_flush_6","tau","FOsd2",49
"4",5.49386226628761e-08,"calcite_flush_6","tau","TEsd2",49
