"","tau","output_var","input_var","sobol_type","boot_num"
"1",-0.00037924003337987,"calcite_flush_6","tau","FOmean",10388
"2",1.43171642463261e-08,"calcite_flush_6","tau","TEmean",10388
"3",1.92516471000318e-06,"calcite_flush_6","tau","FOsd2",10388
"4",3.3348357888903e-07,"calcite_flush_6","tau","TEsd2",10388
