"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.000367064940025931,"calcite_flush_3","Pe","FOmean",13743
"2",7.85975748260684e-07,"calcite_flush_3","Pe","TEmean",13743
"3",1.71222278801716e-06,"calcite_flush_3","Pe","FOsd2",13743
"4",5.38305874402227e-07,"calcite_flush_3","Pe","TEsd2",13743
