"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.000563158530384842,"calcite_flush_6","Pe","FOmean",2690
"2",1.02022839747666e-08,"calcite_flush_6","Pe","TEmean",2690
"3",7.78534717911879e-08,"calcite_flush_6","Pe","FOsd2",2690
"4",1.07203738176269e-06,"calcite_flush_6","Pe","TEsd2",2690
