"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",-6.71216768886351e-05,"calcite_flush_6","dfn_volume","FOmean",10039
"2",1.05450812488379e-08,"calcite_flush_6","dfn_volume","TEmean",10039
"3",2.26094662261008e-06,"calcite_flush_6","dfn_volume","FOsd2",10039
"4",1.18676662473334e-06,"calcite_flush_6","dfn_volume","TEsd2",10039
