"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",-2.70538450787223e-05,"calcite_flush_3","dfn_volume","FOmean",12272
"2",7.79974252506429e-07,"calcite_flush_3","dfn_volume","TEmean",12272
"3",1.43836578540306e-06,"calcite_flush_3","dfn_volume","FOsd2",12272
"4",9.66892513367046e-07,"calcite_flush_3","dfn_volume","TEsd2",12272
