"","Da_2_calcite","output_var","input_var","sobol_type","boot_num"
"1",-2.73387240273538e-05,"calcite_flush_3","Da_2_calcite","FOmean",13992
"2",2.49400774006651e-07,"calcite_flush_3","Da_2_calcite","TEmean",13992
"3",2.90279998382654e-07,"calcite_flush_3","Da_2_calcite","FOsd2",13992
"4",2.73328007501909e-07,"calcite_flush_3","Da_2_calcite","TEsd2",13992
