"","tau","output_var","input_var","sobol_type","boot_num"
"1",-0.000198837720059295,"calcite_flush_1","tau","FOmean",406
"2",3.45550491473982e-08,"calcite_flush_1","tau","TEmean",406
"3",1.29854612842279e+85,"calcite_flush_1","tau","FOsd2",406
"4",2.18607538222353e+88,"calcite_flush_1","tau","TEsd2",406
