"","Da_2_calcite","output_var","input_var","sobol_type","boot_num"
"1",8.24538173675842e-05,"calcite_flush_4","Da_2_calcite","FOmean",14391
"2",1.31594059589516e-07,"calcite_flush_4","Da_2_calcite","TEmean",14391
"3",3.35541985536947e-07,"calcite_flush_4","Da_2_calcite","FOsd2",14391
"4",1.48485192987689e-07,"calcite_flush_4","Da_2_calcite","TEsd2",14391
