"","Da_1_calcite","output_var","input_var","sobol_type","boot_num"
"1",-0.000228226103944686,"calcite_flush_3","Da_1_calcite","FOmean",11737
"2",1.41068774970798e-07,"calcite_flush_3","Da_1_calcite","TEmean",11737
"3",3.39428592478391e-07,"calcite_flush_3","Da_1_calcite","FOsd2",11737
"4",7.42221754843599e-08,"calcite_flush_3","Da_1_calcite","TEsd2",11737
