"","Da_2_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-9.79944539310258e-05,"calcite_flush_5","Da_2_gypsum","FOmean",12926
"2",9.97615593352128e-08,"calcite_flush_5","Da_2_gypsum","TEmean",12926
"3",5.70339475352554e-08,"calcite_flush_5","Da_2_gypsum","FOsd2",12926
"4",6.7132613340067e-08,"calcite_flush_5","Da_2_gypsum","TEsd2",12926
