"","Da_2_gypsum","output_var","input_var","sobol_type","boot_num"
"1",0.00223571394097611,"calcite_flush_2","Da_2_gypsum","FOmean",8838
"2",1.50522034164987e-06,"calcite_flush_2","Da_2_gypsum","TEmean",8838
"3",7483943992560603,"calcite_flush_2","Da_2_gypsum","FOsd2",8838
"4",453535335293.147,"calcite_flush_2","Da_2_gypsum","TEsd2",8838
