"","Da_1_calcite","output_var","input_var","sobol_type","boot_num"
"1",-5.48921467824283e-06,"calcite_flush_0","Da_1_calcite","FOmean",4023
"2",1.86330596285153e-08,"calcite_flush_0","Da_1_calcite","TEmean",4023
"3",8.5075513685006e+96,"calcite_flush_0","Da_1_calcite","FOsd2",4023
"4",2.09419031631685e+90,"calcite_flush_0","Da_1_calcite","TEsd2",4023
