"","dfn_seed","curr_inflow_rate","curr_diffusion_coef","curr_porosity","curr_gypsum_rate_constant","curr_calcite_rate_constant","curr_gypsum_surface_area","curr_calcite_surface_area","dfn_p32","dfn_volume","backbone_volume","backbone_p32","final_gypsum","final_calcite","Pe","Da_1_gypsum","Da_2_gypsum","Da_1_calcite","Da_2_calcite","tau","max_calcite","min_gypsum"
"81",NA,0.399468864159983,0.368794102628068,0.844444444444444,0.474062193191043,0.386157475742287,0.277763672607581,0.272331762092566,0,1,1,NA,0,0.0867018343101541,0.49365589914835,0.555320396875202,0.563821196268093,0.5396998558728,0.528971403346667,0.000354730203320319,0.85663561240014,0
"580",NA,0.0401179307841474,0.064077978286403,0.577777777777778,0.217594272564051,0.29883585165404,0.927480180127326,0.618302122413706,0,1,1,NA,0.00204814427822584,0.000942513197913618,0.412249787448858,0.679872468848974,0.610352258674942,0.749833761755651,0.674060928358284,0.450311027539417,0.591506669754512,0.725552092995537
"87",NA,0.576607645473804,0.30842245286824,0.133333333333333,0.215398653735351,0.67615886453827,0.353887414659377,0.11351341846117,0,1,1,NA,0,0.068264546265506,0.671397043267249,0.294508427890364,0.475674862458649,0.470581666572158,0.693697670651432,1.04710541116185e-05,0.843053072829843,0
"334",NA,0.616661188379579,0.384243043793197,0.733333333333333,0.138113099571079,0.95628654690774,0.582695871539565,0.210800647489767,0,1,1,NA,0,0.0374347698042817,0.625136790773442,0.279095577527287,0.397999869546329,0.5865866933736,0.771937466054858,4.72114521944287e-06,0.808875522293784,0
"573",NA,0.116878791530649,0.594755618768147,0.777777777777778,0.043581790721504,0.280639500212041,0.176179285983425,0.343138766907033,0,1,1,NA,0.00135620063752853,0.00368747808226061,0.224406954691127,0.57061946127215,0.238573956570516,0.698300121787388,0.346035965257886,0.097847641706733,0.67149067476918,0.573305939650139
"373",NA,0.416713334358718,0.167973285995194,0.533333333333333,0.89869084092953,0.25319670213789,0.766247584406128,0.929124840142819,0,1,1,NA,0,0.226720260904785,0.602601515751401,0.695781203447028,0.872576066607431,0.466000090882946,0.591221814132574,0.000251745870589653,0.912991166656778,0
"643",NA,0.00291922075323203,0.942373624541164,0.533333333333333,0.0171996750456348,0.377936621210966,0.70272022981206,0.012364564355195,0,1,1,NA,0.00175508968196238,0.00039730500409454,0.0150211762877282,0.624272131703802,0.0360792586793302,0.801988130017479,0.179492806112152,0.943599064704374,0.540856865529901,0.741928083090538
"735",NA,0.322866500932659,0.228339117803643,0.4,0.755685377160678,0.310656089928579,0.542581847960873,0.525023705377878,0,1,1,NA,0.00177163022423006,0.229158800567702,0.525931366325481,0.694018834768138,0.772568664242836,0.544440478821617,0.580249788839359,0.00162739025029382,0.913613752022475,0.748920257304803
"709",NA,0.249738307965028,0.289703046632083,0.933333333333333,0.811313586913417,0.610245178837403,0.0878764848134909,0.645743687989068,0,1,1,NA,0.00384902721876288,0.0554122227039091,0.432221691919415,0.786840130462826,0.765062841895442,0.728509568854032,0.675817892131077,0.00696754262237534,0.830377560895748,0.556489498502819
"478",NA,0.217006433457753,0.608892946612355,0.0222222222222222,0.851837763211109,0.389318492892246,0.117975148617497,0.155342058543558,0,1,1,NA,0.00292262896889108,0.0298033701127161,0.339212936120454,0.756320170016511,0.609458872316052,0.59956769426294,0.385602083986144,0.0133590551689997,0.794014664219906,0.989473768624746
"66",NA,0.062116759923874,0.385262067209865,0.933333333333333,0.247901765327615,0.172701330141036,0.81607145205192,0.764174845064674,0,1,1,NA,0.00146945892317592,0.00168236452127266,0.275300820243557,0.690924810299805,0.448871649195367,0.70390863093459,0.424588072944459,0.290746710306621,0.625478919789435,0.555219803330924
"574",NA,0.25666899696442,0.840406149248139,0.155555555555556,0.891286514218291,0.819523853448642,0.582565463965945,0.182177744806025,0,1,1,NA,0.0121290900320222,0.0627621012413974,0.242992741252406,0.76847702701058,0.501307580110984,0.75024419343484,0.436375805034712,0.00607045434843178,0.837680363660812,0.92631567278344
"787",NA,0.342453172083918,0.627341245860494,0.711111111111111,0.912451371080753,0.194482016515395,0.558376999271326,0.137489229076832,0,1,1,NA,0.00544733475689522,0.364314730723906,0.352307945297559,0.757632884362377,0.627761923293795,0.505878479724986,0.288263875244386,0.00110236913660626,0.940796150775249,0.663156012382507
"639",NA,0.392639669751336,0.619476164577346,0.0222222222222222,0.636372380129319,0.525340758679216,0.0869512715874971,0.986510351309044,0,1,1,NA,0,0.0616105482144982,0.443246406506315,0.55802785880635,0.502738062562219,0.524630342972081,0.439410506601192,0.000406331094378336,0.836605977737988,0
"374",NA,0.447131597709636,0.204437570819751,0.533333333333333,0.928811683914986,0.262194040732226,0.433466867878014,0.152492274392109,0,1,1,NA,0,0.144816568605876,0.605781414937254,0.687590115627927,0.866740967826996,0.44780722300044,0.573216908154622,0.000137482663338412,0.886718649667042,0
"60",NA,0.716337419302867,0.714131696454751,0.977777777777778,0.624283810529633,0.691042752991493,0.998995716633073,0.0738752337309982,0,1,1,NA,0,0.021142337686841,0.537507941172797,0.410862042520235,0.445301666151038,0.430426546093052,0.455660588088034,6.50186221695118e-07,0.793138142044209,0
"305",NA,0.0550465985162235,0.380381028977941,0.244444444444444,0.571190469721165,0.261166797006306,0.275263444630549,0.426542963451659,0,1,1,NA,0.00647970583663907,0.00141013638656005,0.306515987129346,0.785513448457385,0.602982055144676,0.702419782826947,0.466676905565902,0.334639982242932,0.615129396415337,0.884209461827654
"222",NA,0.421634663887669,0.119418993243839,0.955555555555555,0.974219667163542,0.12395694250532,0.591002268985913,0.696017970823208,0,1,1,NA,0,0.606570843046623,0.610783667325432,0.738408606930636,0.934514318383705,0.434092022212817,0.563309370771061,0.000228274898876481,0.970688759880008,0
"694",NA,0.65253004943905,0.218036986528167,0.733333333333333,0.106956820095124,0.7639692246496,0.900339221718199,0.248894781454923,0,1,1,NA,0,0.0361463135411545,0.718520418772258,0.243581191331201,0.474314675634021,0.492463497777394,0.78705168046914,2.31332018775522e-06,0.80882533502858,0
"318",NA,0.393565387114151,0.961512538083912,0.533333333333333,0.326379773453963,0.531562788365197,0.727689734451223,0.498330587671411,0,1,1,NA,0,0.097925763293347,0.248299410876448,0.488967816884395,0.17044248897999,0.581982593619915,0.235932248430177,0.000398919154319529,0.863770959305044,0
"119",NA,0.301797849656013,0.576210505861808,0.444444444444444,0.0839391214530291,0.410880521433175,0.107378764401715,0.772194361784103,0,1,1,NA,0,0.0566677843835358,0.361269905696783,0.450026378198358,0.267622457536011,0.598116417341531,0.41484918169552,0.00247431971815348,0.83169260866176,0
"455",NA,0.379737790989122,0.176613017939564,0.377777777777778,0.366865600941321,0.865300527970271,0.474082224076692,0.189690870984512,0,1,1,NA,0,0.0637317686909938,0.584630261055062,0.504626122407536,0.618723388648916,0.701452949545238,0.856867252001973,0.000525182268582111,0.838587835956862,0
"15",NA,0.701442755991478,0.964288213143995,0.555555555555556,0.368570864598264,0.895709421158724,0.357089694535,0.535539679712004,0,1,1,NA,0,0.0502433492940927,0.436371104418992,0.30531305969607,0.188688179604697,0.496837416234699,0.395392843535447,8.7441698432119e-07,0.829424272605763,0
"157",NA,0.74271152575488,0.971863263957908,1,0.367935051435058,0.110851397545477,0.757873668215871,0.604484220784817,0,1,1,NA,0,0.00102984290039657,0.442757644154293,0.294887059399554,0.18424702174728,0.204800983151952,0.0435272663825413,3.84720189184381e-07,0.653167250787066,0
"482",NA,0.367700626632369,0.295132923522311,0.0444444444444445,0.659425972482358,0.623361327966613,0.418736386240358,0.380697567911556,0,1,1,NA,0,0.0643802981729955,0.562004154577748,0.588323735175821,0.690942976637515,0.582747174109562,0.678347808425192,0.00066722412151901,0.839179376658092,0
"113",NA,0.260294527351971,0.219087555548999,0.333333333333333,0.650949098095007,0.895906859078134,0.792401479490253,0.84974672938232,0,1,1,NA,0.000281912522157485,0.0844725603209342,0.495560573653966,0.689689103680478,0.728566557809246,0.793129183591922,0.844800390623188,0.00564817960070631,0.855098762138003,0.119172723373121
"526",NA,0.381228960452029,0.950560353873776,0.444444444444444,0.77805772316011,0.323694834008237,0.23149317875388,0.0140123674511496,0,1,1,NA,0,0.145755707381116,0.249979530816604,0.667306708015851,0.388015991759552,0.510973553116045,0.150554713917972,0.000509836862515703,0.887086568308512,0
"441",NA,0.406361107236719,0.163427266453003,0.733333333333333,0.00752310855235903,0.112693349277684,0.0294507732530648,0.108402372245468,0,1,1,NA,0,0.0404930342119391,0.589748454695412,0.365838821352935,0.457606004198743,0.43254098435654,0.531790378500849,0.00030929417313377,0.812009636401285,0
"672",NA,0.751038854786092,0.904866048800715,0.222222222222222,0.628038779615499,0.491267456526443,0.556989993228806,0.788830627390563,0,1,1,NA,0,0.0351762171155987,0.514033950040674,0.350761785486091,0.342734831962869,0.292547634920199,0.252256751114053,3.25969484083573e-07,0.825504334896497,0
"287",NA,0.045907886049362,0.952159668927417,0.622222222222222,0.673545352043037,0.151277457212732,0.255122963839647,0.571134570501471,0,1,1,NA,0.0180654621237445,0.00122779057933493,0.0333854644111546,0.854956219156151,0.338183677300918,0.695128531882478,0.073296041867961,0.401334364506855,0.607010485471025,0.705262282304107
"435",NA,0.28297623197452,0.496639538828644,0.8,0.530511021743534,0.422077179604685,0.401815122893168,0.0896821116517159,0,1,1,NA,0.000305593778761908,0.102591251202627,0.368350720222269,0.651748123366838,0.52033645026137,0.632889581040005,0.467781150515398,0.00359760028772608,0.866492659827395,0.129183487779217
"759",NA,0.457611075385657,0.220961968349757,0.466666666666667,0.749787032699809,0.409349430076597,0.0222153905427183,0.647102905583643,0,1,1,NA,0,0.120098502152974,0.608573706693332,0.607733282164647,0.773840730162047,0.489261718873349,0.628369471073568,0.000111619335034291,0.875753205533201,0
"722",NA,0.697591385193717,0.498374791468378,0.333333333333333,0.747388200165373,0.425224194502793,0.36753969012059,0.446371066485979,0,1,1,NA,0,0.0392650112281646,0.646215011695266,0.441410468052543,0.620980775036722,0.316708904068598,0.468127424690756,9.44039803388363e-07,0.818054785682577,0
"590",NA,0.894579497750605,0.680419472371674,0.488888888888889,0.871439281942266,0.073587120609995,0.636034531709561,0.824524205043929,0,1,1,NA,0,0,0.680657777309997,0.370686330391939,0.579518161561958,0.0627251973517308,0.202764493721728,1.85508526664821e-08,0.550999278617497,0
"572",NA,0.770811914106888,0.77085817173787,0.0222222222222222,0.765464506548692,0.973643305984486,0.475957480626807,0.860928140922862,0,1,1,NA,0,0.0562436678563684,0.61215410570714,0.361036509116641,0.480408400709478,0.41893353303957,0.546507458091333,2.19914307213136e-07,0.838148332058901,0
"432",NA,0.865144898240809,0.124309747595492,0.977777777777778,0.163038816508899,0.685325760249754,0.761053548435999,0.0872901732653266,0,1,1,NA,0,0,0.882203607572718,0.134784001986543,0.551851505704846,0.323616522673493,0.808765117177603,3.34953148613674e-08,0.675192327692525,0
"129",NA,0.37124025986524,0.76408371276684,0.933333333333333,0.187605281985757,0.666523130943786,0.391458302003976,0.68425102765187,0,1,1,NA,0,0.0384958479224083,0.304079085150926,0.465598856087995,0.213422753893113,0.663124128441262,0.414692036801645,0.000621871851274407,0.809032817133198,0
"609",NA,0.778930844706699,0.512214706565821,0.555555555555556,0.256140775307863,0.569953863890606,0.148687474832225,0.751516001894634,0,1,1,NA,0,0.0301134556948889,0.677962072645034,0.211092713779072,0.383291937249424,0.325627938122875,0.523825225020585,1.87090695530188e-07,0.831506072428596,0
"415",NA,0.050210194209205,0.909593468675058,0.622222222222222,0.519092104238227,0.106505076161054,0.570620444897558,0.992624548388157,0,1,1,NA,0.00212585911081931,0.00121571268430568,0.054282498075511,0.79225047792723,0.289114345273873,0.676066153283509,0.0791497212057971,0.368424504654123,0.606430851977069,0.705260308914829
"470",NA,0.00457725592889283,0.542035134974335,0.355555555555556,0.476919401451936,0.900740668376713,0.654809541116411,0.577741084923325,0,1,1,NA,0.00426102093873884,0.00890172950552033,0.197604694475877,0.79085976337612,0.470402123111614,0.976616259645432,0.652217472963806,0.912993136648914,0.723164042424875,0.831578206675025
"777",NA,0.729615364450752,0.106275166324573,0.488888888888889,0.175494260437673,0.503170523085007,0.955325266191922,0.941032785143952,0,1,1,NA,0,0.0435630902942454,0.824678084582654,0.208574609461369,0.567550464945573,0.332701036421641,0.739035756251482,4.99244136030502e-07,0.828141953692093,0
"702",NA,0.881813986671056,0.238597791895749,0.822222222222222,0.0390202230218408,0.555472833151722,0.0351380676958653,0.21690221646511,0,1,1,NA,0,0,0.848332267550145,0.070737678909017,0.43124448402956,0.259922341797981,0.682395245556349,2.39791051406467e-08,0.617830728724492,0
"636",NA,0.38845607502419,0.359451990337455,0.888888888888889,0.107170357009357,0.101248951786471,0.205143173545864,0.921884685931864,0,1,1,NA,0,0.0378726528103545,0.489437845364874,0.421731947056847,0.397065062304879,0.44703352582927,0.408532767045243,0.000441583281523755,0.80808169391534,0
"136",NA,0.709755354605381,0.930117684711253,0.0666666666666667,0.572731416307999,0.945094134886365,0.640100586420945,0.421917755984789,0,1,1,NA,0,0.0537607120822819,0.497234767072895,0.335634151673314,0.303014910511792,0.461878768048009,0.437848671977942,7.41146823905403e-07,0.834201051433234,0
"651",NA,0.207755609535618,0.968567379915082,0.933333333333333,0.473142325130329,0.595543367658128,0.175342925277265,0.457790549544481,0,1,1,NA,0.000663308199213929,0.0230479257886555,0.115409520672661,0.683127717104959,0.235332825665952,0.752801137821461,0.259989802756113,0.0160573006723778,0.778943321118659,0.28039990537166
"617",NA,0.0663501139155219,0.0688936270300263,0.333333333333333,0.609437490394151,0.593107757496979,0.105172021288683,0.383127470766165,0,1,1,NA,0.00502493440934243,0.00210043248052553,0.440024465078252,0.800291083545952,0.791272397206251,0.82123323453723,0.801372083341471,0.26727141181196,0.638492089213393,0.842103412045096
"273",NA,0.767048727872257,0.0670893607773542,0.977777777777778,0.911260767377328,0.00976000863358771,0.952188257851116,0.788018340338538,0,1,1,NA,0,0.00186065045778517,0.846081525441923,0.489019699881259,0.933644687638302,0.150750074003426,0.544329697653743,2.37021715760545e-07,0.671708758187347,0
"153",NA,0.23420316361327,0.419027838911081,0.822222222222222,0.526387863472625,0.560035731246355,0.53930871378706,0.0485269017476574,0,1,1,NA,0.000566869690970347,0.0391683272997792,0.370705419545082,0.682803203127232,0.560856211579131,0.717484131782848,0.575623672662288,0.0094896973460063,0.810035934979842,0.239632508529995
"147",NA,0.00225842928803416,0.586227245163475,0.511111111111111,0.645171119835931,0.604663650286403,0.249968332945354,0.961555367949637,0,1,1,NA,0.00803616496646227,0.000985955556607887,0.168294961369921,0.867070940555514,0.525045856905311,0.88240454158099,0.494558235980139,0.956080749752934,0.594148749232551,0.757894508427158
"519",NA,0.414995633281119,0.652015179672809,0.822222222222222,0.265382402273851,0.717347819356583,0.511116567244987,0.665234433776585,0,1,1,NA,0,0.0461115058717685,0.382638668918673,0.463480574580013,0.311154520441799,0.646538725331168,0.504753804236673,0.000260493970706292,0.819630446738403,0
"91",NA,0.775275810312479,0.400845500848281,0.0444444444444445,0.0950775542434482,0.998261707134425,0.802323013114352,0.991520523622574,0,1,1,NA,0,0.0571386886690586,0.768654452381008,0.10321606819072,0.368759364586811,0.430064117495184,0.780500911107346,2.01213672693925e-07,0.83674422057166,0
"602",NA,0.738414031882072,0.583728549489905,0.377777777777778,0.268857144633757,0.930020032864131,0.734225833949707,0.530476441500337,0,1,1,NA,0,0.0433593579284309,0.631917042938384,0.232304179232299,0.350132899816642,0.472116254641748,0.640034411058184,4.1906626923214e-07,0.826188387038952,0
"46",NA,0.340926984830674,0.446400493111945,0.888888888888889,0.491480315201257,0.067386567468269,0.749564529020389,0.99105389661333,0,1,1,NA,0,0.109359803507986,0.422804462164259,0.601812513914252,0.529532201758334,0.468368223166356,0.341122957953317,0.00113634002369548,0.87024041767875,0
"521",NA,0.489089234088687,0.419940145804911,0.844444444444444,0.861239879082292,0.739464351656249,0.837231648744927,0.714452190963573,0,1,1,NA,0,0.0507888198839451,0.527141218809769,0.646916259890143,0.717214527890243,0.603128898722684,0.654470419380064,5.9685733779518e-05,0.825372835886734,0
"164",NA,0.335439029705722,0.01132068969105,0.377777777777778,0.844577136191649,0.522952666394042,0.762863734228588,0.745099784854579,0,1,1,NA,0,0.118379089847101,0.628066701442071,0.718816408353336,0.932911300123126,0.61004135740414,0.805042302884018,0.00126737826739395,0.874886599292935,0
"761",NA,0.680131201729826,0.861621776002407,0.133333333333333,0.303841453685249,0.620912209332333,0.926538088467865,0.756804191754516,0,1,1,NA,0,0.059346186791956,0.49837109138067,0.261175796823566,0.214521853065121,0.377915081764979,0.335698526249808,1.33604285504306e-06,0.837764576275801,0
"613",NA,0.733097710162148,0.869535715371794,0.555555555555556,0.479397549222093,0.0211100132153862,0.0389650782302165,0.77612373023276,0,1,1,NA,0,0.00298794413904893,0.496535508256778,0.32761083607151,0.292430272406959,0.161348051525426,0.0655154679672467,4.65824619388762e-07,0.688009016263841,0
"517",NA,0.880839023888571,0.157327559012351,0.644444444444444,0.954243786120071,0.317919533801021,0.813842284166425,0.710175011841775,0,1,1,NA,0,0,0.889118183209549,0.419345960593925,0.904422046531629,0.168057660930826,0.626280406005021,2.44531150375671e-08,0.671848432609296,0
"246",NA,0.0961483077105378,0.0743740285808301,0.844444444444444,0.661694801678061,0.796929893224159,0.934981174196615,0.134205467406261,0,1,1,NA,0.0240230911178364,0.00620052721994652,0.432302739825579,0.82623485173928,0.812754083296671,0.900344275472714,0.888258572752378,0.147772557590481,0.701961713928317,0.599998348957178
"67",NA,0.153815777005825,0.511162383074148,0.711111111111111,0.843458718578209,0.0909321398459871,0.268168633713295,0.0217044800735705,0,1,1,NA,0.0821548466412526,0.00820065179970644,0.285478565644553,0.854111080948359,0.65898941326134,0.601599679140098,0.312493521931076,0.0469392217562374,0.718354268933608,0.663157639839003
"326",NA,0.464109731025437,0.872348657055402,0.288888888888889,0.735510756333016,0.921194446711092,0.128964590069301,0.732676657000888,0,1,1,NA,0,0.055500472170786,0.344933350756293,0.585871969676146,0.410864770981075,0.654966097205219,0.462105052547615,9.80871743610307e-05,0.830527619701742,0
"49",NA,0.816991560876344,0.531320021529703,0.488888888888889,0.67788424445665,0.720874411529122,0.152931484144144,0.409195509703845,0,1,1,NA,0,0,0.696578614723271,0.346314504306785,0.570402475459974,0.349149069275015,0.579087694167156,8.76439678053397e-08,0.808691626366061,0
"264",NA,0.229635821293787,0.414242485769873,0.0222222222222222,0.789040256925496,0.938748584831784,0.23042846369534,0.42314436838338,0,1,1,NA,0.00153305006233547,0.0368700141170273,0.430418110395431,0.723717536583772,0.68650994453263,0.787433457758657,0.746088729429594,0.0103920021708411,0.80649041048326,0.648065398435157
"444",NA,0.591830965584617,0.706990647590902,0.266666666666667,0.67724247746107,0.551865816532199,0.757068439978824,0.569003371888493,0,1,1,NA,0,0.0909232437355262,0.496508955075882,0.477961057409759,0.474015437488038,0.430764251867874,0.398380767156179,7.73583886106889e-06,0.859861066327752,0
"190",NA,0.79856333525502,0.573827391703639,0.755555555555556,0.156645979088521,0.926850000205419,0.196613571921428,0.124701178573511,0,1,1,NA,0,0.00119532137978013,0.655544661683162,0.168302963084372,0.302984583190127,0.448902850881534,0.644601599906419,1.26541898047777e-07,0.80648987685194,0
"116",NA,0.356718903083542,0.756846648477561,0.377777777777778,0.72716231425937,0.116465996880034,0,0.204503943660579,0,1,1,NA,0,0.116677408318031,0.321799073231378,0.659382653104715,0.470130079211824,0.449492597240658,0.17565640107679,0.000830076009282752,0.874038604039972,0
"170",NA,0.0862028884340379,0.798593184167756,0.822222222222222,0.608718602155182,0.680597037096585,0.632715813917336,0.721207968059517,0,1,1,NA,0.00997113531227071,0.00302797243897628,0.116593509197021,0.811415463755566,0.391812508446034,0.864852900756113,0.400112160875125,0.180090005810974,0.659937082203478,0.610523361705587
"1",NA,0.546424236197369,0.405342947578482,0.311111111111111,0.567821784444026,0.137706677648806,0.398907368900933,0.359451054273788,0,1,1,NA,0,0.0491805070725822,0.594224901139914,0.468845992613898,0.587750636856855,0.318353781630455,0.396995199897682,1.90844859464351e-05,0.823695883957588,0
"302",NA,0.618274342099557,0.458719387246348,0.333333333333333,0.110672743202674,0.109160509239487,0.263188206699579,0.104493166195148,0,1,1,NA,0,0.00287071200973008,0.614175521344548,0.246315878528439,0.344409510104971,0.259363365941906,0.352180146788599,4.57208507255223e-06,0.659266208212956,0
"404",NA,0.12758221863985,0.873263654064509,0.888888888888889,0.280261346948859,0.874936206315315,0.44570897932639,0.524547227695268,0,1,1,NA,0.00126400092047405,0.0056486123507926,0.108034961185894,0.659277824156523,0.19710829330115,0.907758679796939,0.441084169762442,0.0790874982220469,0.696495693389924,0.534330404645437
"665",NA,0.40466642695993,0.037458380688653,0.2,0.972245403270462,0.169944423017165,0.80248209505547,0.132843194576485,0,1,1,NA,0.00662199959020195,1,0.673710234274725,0.708252234378165,0.978419423894764,0.418887248637187,0.633077053834488,0.00031989557421738,1,0.905263210032931
"443",NA,0.0898599482309383,0.206689430357032,0.244444444444444,0.875432695489688,0.95114279988738,0.463824310850809,0.357482699929626,0,1,1,NA,0.124255667600625,0.00269713015840521,0.402454342007902,0.880752164710805,0.84050453768989,0.924998761243374,0.876717663198922,0.167457499917612,0.653152962890617,0.884210790524021
"615",NA,0.721743877939129,0.609927239931855,0.511111111111111,0.0439713560503209,0.980100331202022,0.317450668890642,0.424593504910101,0,1,1,NA,0,0.0489175900251783,0.602891336883713,0.163908532249059,0.230458035191506,0.510324020140764,0.646398296814781,5.83883332356359e-07,0.82987164117787,0
