"","curr_inflow_rate","curr_diffusion_coef","curr_porosity","curr_gypsum_rate_constant","curr_calcite_rate_constant","curr_gypsum_surface_area","curr_calcite_surface_area","dfn_volume","output_var","sobol_type","boot_num"
"1",0.0153987441689712,0.00720692398805607,0.0136964983965091,0.00464678547294047,0.00260932412835403,0.00182635302515167,-0.00130949099287975,0.0130681843583479,"calcite_flush_7_nondim","FOmean",460
"2",0.0133975539234741,0.00150223232510813,0.0186723581389392,0.00799871754031876,0.00418678501201442,0.00178048373578399,0.00357828830865831,0.0130413495395887,"calcite_flush_7_nondim","TEmean",460
"3",0.999965688939852,0.999979823322781,0.999981131575447,0.9999828618597,0.999980055821658,0.999981187547804,0.999984495819426,0.999953475201606,"calcite_flush_7_nondim","FOsd2",460
"4",1.60036799917025e-05,4.29992111141614e-06,7.50420172747521e-06,1.20605940097694e-05,1.28101095900187e-05,8.52536606943222e-06,4.86962861634558e-06,2.95898755854496e-05,"calcite_flush_7_nondim","TEsd2",460
