"","curr_inflow_rate","curr_diffusion_coef","curr_porosity","curr_gypsum_rate_constant","curr_calcite_rate_constant","curr_gypsum_surface_area","curr_calcite_surface_area","output_var","sobol_type","boot_num"
"1",0.104557024653534,0.00608511450652125,0.000457218271884821,0.0271216228047318,0.00897951123181961,-0.000989780026045597,0.00490902683198861,"calcite_flush_9_nondim","FOmean",1768
"2",0.123717172358214,0.00963805818021675,0.0111609575959649,0.0355264374557602,0.0244203623832322,0.00689230177521875,0.0175374421212055,"calcite_flush_9_nondim","TEmean",1768
"3",0.938303677538213,0.868035294601536,0.936986512555075,0.805187395568814,0.952354524625757,0.936887617269251,0.957786133770587,"calcite_flush_9_nondim","FOsd2",1768
"4",0.018527662622788,0.101363892878719,0.0377268291136471,0.173162314640688,0.0227096238540525,0.0314413617539161,0.015581004555267,"calcite_flush_9_nondim","TEsd2",1768
