"","tau","output_var","input_var","sobol_type","boot_num"
"1",0.00048298521294725,"calcite_flush_8_nondim","tau","FOmean",11543
"2",1.03566489264082e-09,"calcite_flush_8_nondim","tau","TEmean",11543
"3",3.16906659479428e-08,"calcite_flush_8_nondim","tau","FOsd2",11543
"4",2.50518618670261e-08,"calcite_flush_8_nondim","tau","TEsd2",11543
