"","Da_1_calcite","output_var","input_var","sobol_type","boot_num"
"1",-0.000935380108502256,"calcite_flush_8_nondim","Da_1_calcite","FOmean",8111
"2",1.62038086688155e-09,"calcite_flush_8_nondim","Da_1_calcite","TEmean",8111
"3",4.74759393982415e-08,"calcite_flush_8_nondim","Da_1_calcite","FOsd2",8111
"4",4.72509329337602e-08,"calcite_flush_8_nondim","Da_1_calcite","TEsd2",8111
