"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.000357869249568047,"calcite_flush_8_nondim","Pe","FOmean",8339
"2",3.42538718736396e-10,"calcite_flush_8_nondim","Pe","TEmean",8339
"3",9.93378437749646e-09,"calcite_flush_8_nondim","Pe","FOsd2",8339
"4",1.12941389281451e-08,"calcite_flush_8_nondim","Pe","TEsd2",8339
