"","tau","output_var","input_var","sobol_type","boot_num"
"1",-3.82932070574452e-05,"calcite_flush_8_nondim","tau","FOmean",2471
"2",5.37559892740407e-12,"calcite_flush_8_nondim","tau","TEmean",2471
"3",2.07228113117568e-11,"calcite_flush_8_nondim","tau","FOsd2",2471
"4",2.48865774629581e-13,"calcite_flush_8_nondim","tau","TEsd2",2471
