"","Da_2_calcite","output_var","input_var","sobol_type","boot_num"
"1",6.6607632902815e-06,"calcite_flush_8_nondim","Da_2_calcite","FOmean",1217
"2",1.1488359320412e-13,"calcite_flush_8_nondim","Da_2_calcite","TEmean",1217
"3",1.33606466395724e-11,"calcite_flush_8_nondim","Da_2_calcite","FOsd2",1217
"4",4.24502257082815e-12,"calcite_flush_8_nondim","Da_2_calcite","TEsd2",1217
