"","Da_1_calcite","output_var","input_var","sobol_type","boot_num"
"1",0.000605679784135942,"calcite_flush_6_nondim","Da_1_calcite","FOmean",2889
"2",1.17552849171998e-07,"calcite_flush_6_nondim","Da_1_calcite","TEmean",2889
"3",2.22304008956275e-06,"calcite_flush_6_nondim","Da_1_calcite","FOsd2",2889
"4",1.3652941585496e-06,"calcite_flush_6_nondim","Da_1_calcite","TEsd2",2889
