"","tau","output_var","input_var","sobol_type","boot_num"
"1",-0.000112664639844229,"calcite_flush_5_nondim","tau","FOmean",9926
"2",7.98937278271392e-08,"calcite_flush_5_nondim","tau","TEmean",9926
"3",9.94766005773107e-07,"calcite_flush_5_nondim","tau","FOsd2",9926
"4",1.00474271978708e-06,"calcite_flush_5_nondim","tau","TEsd2",9926
