"","Da_1_calcite","output_var","input_var","sobol_type","boot_num"
"1",0.00472673334820762,"calcite_flush_4_nondim","Da_1_calcite","FOmean",2833
"2",1.02769776230177e-06,"calcite_flush_4_nondim","Da_1_calcite","TEmean",2833
"3",4798045.87510515,"calcite_flush_4_nondim","Da_1_calcite","FOsd2",2833
"4",4774144.55151866,"calcite_flush_4_nondim","Da_1_calcite","TEsd2",2833
