"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.000306946199615435,"calcite_flush_6_nondim","Pe","FOmean",7443
"2",3.40365022372207e-07,"calcite_flush_6_nondim","Pe","TEmean",7443
"3",2.92011816799266e-07,"calcite_flush_6_nondim","Pe","FOsd2",7443
"4",1.87099794208549e-07,"calcite_flush_6_nondim","Pe","TEsd2",7443
