"","dfn_volume","output_var","input_var","sobol_type","boot_num"
"1",-0.00169991065498267,"calcite_flush_6_nondim","dfn_volume","FOmean",2325
"2",4.43542493220243e-07,"calcite_flush_6_nondim","dfn_volume","TEmean",2325
"3",6.80116677277417e-06,"calcite_flush_6_nondim","dfn_volume","FOsd2",2325
"4",1.92787184817769e-06,"calcite_flush_6_nondim","dfn_volume","TEsd2",2325
