"","tau","output_var","input_var","sobol_type","boot_num"
"1",-0.000668499600054729,"calcite_flush_8_nondim","tau","FOmean",1463
"2",4.02127968286688e-09,"calcite_flush_8_nondim","tau","TEmean",1463
"3",3.64576455298925e-08,"calcite_flush_8_nondim","tau","FOsd2",1463
"4",1.04165035009126e-08,"calcite_flush_8_nondim","tau","TEsd2",1463
