"","tau","output_var","input_var","sobol_type","boot_num"
"1",0.000278602417998385,"calcite_flush_5_nondim","tau","FOmean",2912
"2",2.76746439748229e-08,"calcite_flush_5_nondim","tau","TEmean",2912
"3",4.30950752317917e-07,"calcite_flush_5_nondim","tau","FOsd2",2912
"4",1.32863180293577e-07,"calcite_flush_5_nondim","tau","TEsd2",2912
