"","tau","output_var","input_var","sobol_type","boot_num"
"1",-0.0012872595679614,"calcite_flush_5_nondim","tau","FOmean",8120
"2",8.40733358264966e-08,"calcite_flush_5_nondim","tau","TEmean",8120
"3",3.07849254275285e-06,"calcite_flush_5_nondim","tau","FOsd2",8120
"4",2.7166384499936e-06,"calcite_flush_5_nondim","tau","TEsd2",8120
