"","tau","output_var","input_var","sobol_type","boot_num"
"1",0.00177421498135149,"calcite_flush_6_nondim","tau","FOmean",651
"2",3.75944808201627e-07,"calcite_flush_6_nondim","tau","TEmean",651
"3",4.01105105853285e-06,"calcite_flush_6_nondim","tau","FOsd2",651
"4",9.22315570691244e-07,"calcite_flush_6_nondim","tau","TEsd2",651
