"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-0.00040393487522673,"calcite_flush_5_nondim","Da_1_gypsum","FOmean",2138
"2",3.17274201885507e-08,"calcite_flush_5_nondim","Da_1_gypsum","TEmean",2138
"3",5.92327925195752e-07,"calcite_flush_5_nondim","Da_1_gypsum","FOsd2",2138
"4",6.3949546609563e-07,"calcite_flush_5_nondim","Da_1_gypsum","TEsd2",2138
