"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.000125718767408848,"calcite_flush_9_nondim","Pe","FOmean",10950
"2",3.27784507352286e-11,"calcite_flush_9_nondim","Pe","TEmean",10950
"3",4.72083102712951e-09,"calcite_flush_9_nondim","Pe","FOsd2",10950
"4",4.73958761891366e-09,"calcite_flush_9_nondim","Pe","TEsd2",10950
