"","tau","output_var","input_var","sobol_type","boot_num"
"1",0.00223907211860577,"calcite_flush_5_nondim","tau","FOmean",2408
"2",1.24868471909838e-07,"calcite_flush_5_nondim","tau","TEmean",2408
"3",3.96013407554506e-07,"calcite_flush_5_nondim","tau","FOsd2",2408
"4",4.52319718513301e-07,"calcite_flush_5_nondim","tau","TEsd2",2408
