"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.0146547111575345,"calcite_flush_4_nondim","Pe","FOmean",7177
"2",4.20207260569301e-07,"calcite_flush_4_nondim","Pe","TEmean",7177
"3",0.000818711195168761,"calcite_flush_4_nondim","Pe","FOsd2",7177
"4",0.000711051108310337,"calcite_flush_4_nondim","Pe","TEsd2",7177
