"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.000570496826389992,"calcite_flush_7_nondim","Pe","FOmean",1444
"2",1.89513956906696e-09,"calcite_flush_7_nondim","Pe","TEmean",1444
"3",1.83026595134027e-06,"calcite_flush_7_nondim","Pe","FOsd2",1444
"4",9.49294954985024e-08,"calcite_flush_7_nondim","Pe","TEsd2",1444
