"","Da_1_calcite","output_var","input_var","sobol_type","boot_num"
"1",-0.00059006704981967,"calcite_flush_8_nondim","Da_1_calcite","FOmean",9119
"2",1.90566517559587e-09,"calcite_flush_8_nondim","Da_1_calcite","TEmean",9119
"3",8.83152513133781e-08,"calcite_flush_8_nondim","Da_1_calcite","FOsd2",9119
"4",2.59999341966846e-09,"calcite_flush_8_nondim","Da_1_calcite","TEsd2",9119
