"","tau","output_var","input_var","sobol_type","boot_num"
"1",-0.00138610579537357,"calcite_flush_8_nondim","tau","FOmean",9779
"2",3.20880208532783e-09,"calcite_flush_8_nondim","tau","TEmean",9779
"3",1.71168603137586e-08,"calcite_flush_8_nondim","tau","FOsd2",9779
"4",3.89599468692311e-07,"calcite_flush_8_nondim","tau","TEsd2",9779
