"","tau","output_var","input_var","sobol_type","boot_num"
"1",-0.00133690394998175,"calcite_flush_7_nondim","tau","FOmean",8260
"2",5.04305151937083e-09,"calcite_flush_7_nondim","tau","TEmean",8260
"3",3.2368134185804e-07,"calcite_flush_7_nondim","tau","FOsd2",8260
"4",6.36171235594403e-08,"calcite_flush_7_nondim","tau","TEsd2",8260
