"","tau","output_var","input_var","sobol_type","boot_num"
"1",-0.000600326245467114,"calcite_flush_7_nondim","tau","FOmean",7210
"2",1.3424369853869e-08,"calcite_flush_7_nondim","tau","TEmean",7210
"3",1.84108165576189e-07,"calcite_flush_7_nondim","tau","FOsd2",7210
"4",1.00902359346233e-07,"calcite_flush_7_nondim","tau","TEsd2",7210
