"","tau","output_var","input_var","sobol_type","boot_num"
"1",0.0012366939771207,"calcite_flush_9_nondim","tau","FOmean",4284
"2",9.62506883305818e-09,"calcite_flush_9_nondim","tau","TEmean",4284
"3",6.7175343264043e-08,"calcite_flush_9_nondim","tau","FOsd2",4284
"4",8.00124888514872e-08,"calcite_flush_9_nondim","tau","TEsd2",4284
