"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.000219634900647108,"calcite_flush_9_nondim","Pe","FOmean",198
"2",1.68457165393181e-10,"calcite_flush_9_nondim","Pe","TEmean",198
"3",1.87455864180381e-10,"calcite_flush_9_nondim","Pe","FOsd2",198
"4",4.76780829541496e-10,"calcite_flush_9_nondim","Pe","TEsd2",198
