,dfn_seed,curr_inflow_rate,curr_diffusion_coef,curr_porosity,curr_gypsum_rate_constant,curr_calcite_rate_constant,curr_gypsum_surface_area,curr_calcite_surface_area,dfn_p32,dfn_volume,backbone_volume,backbone_p32,final_gypsum,final_calcite,Pe,Da_1_gypsum,Da_2_gypsum,Da_1_calcite,Da_2_calcite,tau,max_calcite,min_gypsum
0,8757.0,-8.657177295188,-7.443518358305,0.22,-4.201118002507,-4.765581457843,1922.304272665,2.880483598895,0.71157223,0.07115722300000002,0.07115722300000002,0.71157223,417.972994,347.333984,0.27791909205722076,4.696176737605243,1.3051571750554902,0.6330599848395012,0.17593945620435214,1.0285997474386346,347.333984,417.972994
0,14700.0,-5.896185269641,-7.104142984666,0.47,-4.28140375383,-6.741966840589,3021.347209158,2.162629381353,0.70990713,0.07099071300000001,0.067332657,0.6733265700000001,9.62086808,803.750619,34.34471027353027,0.014459119038626171,0.49659425419210146,2.475954342310839e-05,0.0008503593453715496,0.0017792498382136254,803.750619,8.97200167
0,38916.0,-7.721662123477,-11.90326656664,0.07,-6.512175125435,-8.564110712419,4351.791601048,4.075553999567,0.70790186,0.070790186,0.06837753800000002,0.6837753799999999,121.425326,839.210826,217023.32008055426,0.0008469299624667495,183.80355233023317,3.716000775238099e-06,0.8064588256640857,0.11870945311071569,839.210826,121.425326
0,19872.0,-3.318152528911,-11.11660964195,0.09,-5.388707179727,-7.331291466602,3908.799839125,3.514149150598,0.72942205,0.072942205,0.06986430099999999,0.69864301,0.0,157.691001,698577516.0269045,5.714132650325231e-07,399.17645931124326,3.225001467565605e-09,2.252913514395102,4.8303827400689595e-06,654.73079,0.0
0,55535.0,-3.276031633074,-9.784536532082,0.07,-7.096638191695,-5.637394373337,907.239614346,3.235245379043,0.7483406799999999,0.07483406800000002,0.071780708,0.71780708,0.0,275.950747,46068795.66095276,7.902307783735408e-09,0.364049802538863,1.1250236303573103e-07,5.182848374067418,4.497602965427718e-06,994.089954,0.0
0,9782.0,-4.288895932857,-11.07997095587,0.44,-4.45532569486,-4.738396524666,1466.981813781,2.804871217699,0.7564368400000001,0.07564368400000002,0.07213375000000001,0.7213375,0.106737708,450.214506,14048253.85817694,0.0002240192680586206,3147.079546810491,5.772692572172272e-05,810.9625069908849,4.682941492704318e-05,557.605107,0.106737708
0,59052.0,-7.942515715629,-8.979739806978,0.25,-7.615411944656,-7.118711088237,1330.331181434,4.337262241081,0.74167878,0.074167878,0.07128172,0.7128172,98.8197851,659.669617,43.57968458818586,0.000396557564905171,0.017281853599626393,0.0006154191143637432,0.02681977089351261,0.20681483918209972,659.669617,98.8197851
0,52895.0,-7.112187366358,-11.78850573802,0.49,-3.410235711286,-6.067100362466,1338.752608276,2.898487210052,0.72028474,0.07202847400000001,0.06868840700000002,0.6868840700000001,9.08089247,1019.20141,96855.05490051888,1.8425114463703038,178456.54729303022,0.0020077490485580583,194.46064432455532,0.02968531813246275,1019.20141,9.08089247
0,225.0,-6.647993851814,-7.926949674772,0.33,-7.90694250916,-6.073614399704,893.6571655348,3.392630276474,0.74999876,0.07499987600000001,0.07499987600000001,0.7499987600000001,3.71176303,757.877646,57.60257301264831,1.3577747936439759e-05,0.0007821132168561061,0.000457424831574344,0.026348847258559505,0.010614621791545539,757.877646,3.71176303
0,74550.0,-5.661568166667,-8.724725810384,0.05,-3.965400243551,-7.371553251994,4432.729144741,4.058997522094,0.6206301800000001,0.062063018,0.062063018,0.6206301800000001,0.0,809.423526,23130.639466417637,0.0018552412282880884,42.912915974765596,3.600901683509033e-07,0.008329115859526377,0.0009062566045367471,812.86086,0.0
0,28690.0,-5.110842949223,-8.997016855698,0.45,-3.979353160075,-5.812153302807,2368.826900857,2.998558374141,0.74856869,0.074856869,0.074856869,0.7485686899999999,0.0,549.169937,17098.633073092453,0.004549511449812321,77.79042694217374,3.30619530666805e-05,0.5653142041669738,0.0003075563758533788,564.922398,0.0
0,31977.0,-4.196058092546,-10.00443416565,0.17,-5.158129926315,-7.745040137789,2505.072263514,3.570927600192,0.74366309,0.07436630899999999,0.065711605,0.6571160499999998,10.6564593,627.148058,3783791.103274971,1.385605335658139e-05,52.428411417135955,1.773753318515129e-08,0.06711512026001999,3.717786505076946e-05,721.401284,10.6564593
0,16430.0,-5.986243357391,-7.775929812916,0.17,-3.680362690917,-6.407335705088,3236.129981333,1.947022821364,0.75530953,0.07553095300000001,0.072605604,0.7260560400000001,18.6355924,2150.70457,362.44117873045565,0.025679824258839693,9.307425773964807,2.3811289679912103e-05,0.008630191898679676,0.0023292625764833636,2150.70457,18.6355924
0,63024.0,-7.592783248684,-8.471732117807,0.06,-3.86246389741,-5.301638384801,1188.270505045,2.280983293858,0.7350733199999999,0.07350733200000001,0.067041326,0.6704132599999999,109.619314,920.781308,126.12396598518292,0.24084246365535594,30.376006693855768,0.004332339267815605,0.5464118104502477,0.09161446208964438,920.781308,109.619314
0,54950.0,-3.418446221848,-8.43756493423,0.45,-6.431066715394,-4.942377123839,1012.257861187,3.388708153418,0.74670095,0.07467009500000002,0.06808103700000001,0.6808103699999999,0.0399542649,100.717375,232223.51726211476,3.264784197565397e-07,0.07581596694604074,4.97402491851562e-06,1.1550855615271012,6.229354594938721e-06,561.617498,0.0399542649
0,70437.0,-6.496643367028,-9.946772980356,0.29,-2.87144469402,-6.50795840728,4229.764014849,2.354113421472,0.75141878,0.07514187800000002,0.07406399800000002,0.7406399800000002,6.27657125,3823.22208,9721.462727958095,0.9138167837909024,8883.635803805799,0.00010435404849143142,1.0144739929209823,0.007505429318568149,3823.22208,1.88384566
0,1248.0,-8.639208254272,-10.3284996106,0.4,-7.718870050088,-5.711126596931,2390.911490093,3.066996292123,0.7098725199999999,0.07098725200000001,0.06926660500000001,0.6926660499999999,247.68564,345.584138,122.24507321935381,0.0024869133572954206,0.3040129054527677,0.12518952554989699,15.303802717143322,0.9845521978956866,345.584138,247.68564
0,20800.0,-8.081382699181,-9.003461981749,0.45,-4.028644363676,-5.426442265007,3993.828350368,2.178448771941,0.7323395699999999,0.073233957,0.06997936800000001,0.6997936799999999,68.2880858,550.430406,18.57234612327138,3.7950133564223902,70.4823015979145,0.07508951388559991,1.394588442111554,0.281154686588244,550.430406,68.2880858
0,30268.0,-6.027636978851,-7.146737657595,0.12,-6.537866684576,-8.422127152702,950.3595023192,2.665621252285,0.7533774200000001,0.07533774200000001,0.072702232,0.72702232,5.92206513,1079.85384,109.62748039708353,2.7683053992375077e-05,0.0030348234588805033,1.786970639838978e-07,1.9590108878911136e-05,0.0025556401690931788,1079.85384,5.92206513
0,46170.0,-5.434435381031,-6.712527926088,0.21,-3.89520428758,-8.18179413247,4073.292148388,3.520393017046,0.74781826,0.074781826,0.07230239699999999,0.7230239700000001,2.78661623,1462.81677,90.3385780373022,0.005428912570166677,0.49044024187769325,1.3876722007370538e-07,1.2536033339647922e-05,0.0006472641802951775,1463.54477,2.78661623
0,38868.0,-8.588745085729,-8.15933782485,0.44,-7.759309856796,-5.516933836604,3969.500137181,2.595985203903,0.68044534,0.06804453399999999,0.06303420800000001,0.63034208,167.907196,364.357166,0.8455514967371848,0.0022189645542119315,0.0018762488000206585,0.19173008749832599,0.1621176624537609,0.8402111822644108,364.357166,167.907196
0,24090.0,-5.550750380172,-11.78023917298,0.27,-7.920087739243,-7.158311222758,3527.296160333,3.276638926741,0.75061711,0.07506171100000002,0.07168701900000002,0.7168701900000001,4.38242337,775.20911,6282391.960004064,8.615666198918903e-07,5.412699205816689,2.4616667885173507e-06,15.465155640390426,0.0008492175626606581,777.842801,4.38242337
0,37241.0,-5.072658518719,-10.4036558547,0.47,-6.663209821915,-8.546625188605,2009.02111641,2.524677450698,0.7028659600000001,0.070286596,0.070286596,0.7028659600000001,0.0,285.738211,455931.37369998224,9.011747488501935e-06,4.108738411870052,5.828509825182789e-08,0.026574004912194325,0.000264472887495058,296.609187,0.0
0,23688.0,-4.691426936915,-9.379012894693,0.1,-7.182440032683,-6.117894046212,3320.798052016,3.343615386128,0.7078836100000001,0.070788361,0.06983118,0.6983117999999999,6.92257191,834.798134,487063.9178000725,2.411289548096079e-07,0.11744521342460426,1.3834365185424396e-06,0.6738220107489732,0.00011072327455329388,873.289097,6.92257191
0,11999.0,-6.151379113615,-9.321665758032,0.13,-6.694417173547,-7.984932665919,3587.676321106,3.904107606886,0.7517873899999999,0.07517873900000001,0.072877639,0.7287763899999998,17.7837931,887.653099,11385.268893893737,2.7807871750513088e-05,0.31660009724650306,7.043948058508862e-07,0.008019724272074412,0.00339097257821636,887.653099,17.7837931
0,26520.0,-5.031279717282,-7.426982267161,0.08,-6.077285671181,-5.760044078291,3090.326249165,2.499539435025,0.7461039100000001,0.074610391,0.07301564099999999,0.7301564100000001,0.0,911.426522,3108.941591295312,5.374604266273374e-06,0.016709330740170513,5.517622333137424e-06,0.017153965556550813,0.0002552284955524168,928.106482,0.0
0,81200.0,-7.93293730641,-9.333452757793,0.3,-6.138867330333,-5.185361871103,784.9856927836,2.460930961709,0.7285249699999999,0.07285249700000003,0.069435436,0.69435436,73.7535662,620.478821,83.82898285809239,0.013946129391019432,1.1690898416565065,0.06196165865270711,5.194182821056756,0.1987155602088819,620.478821,73.7535662
0,76384.0,-6.373023736196,-9.747766798951,0.08,-3.797997108146,-4.396159856319,576.6720214855,3.686188274401,0.71337053,0.071337053,0.06895635000000001,0.6895635,28.490175,880.010459,29624.639609787922,0.022458413539421653,665.3224073129483,0.0028014328163175686,82.99143757444118,0.0053602991511578196,880.010459,28.490175
0,63724.0,-3.000561186214,-6.69794291503,0.33,-7.773953259465,-7.015563670191,4043.196380373,2.359866535285,0.6938787599999999,0.06938787600000001,0.06466940800000001,0.64669408,0.0,34.0859298,15096.205146274315,4.153214160329182e-09,6.269777298074075e-05,1.177437329979505e-08,0.0001777483548025209,2.211540551953125e-06,103.97851,0.0
0,82161.0,-4.347987506725,-8.483158798698,0.4,-3.387742512368,-6.431109024882,3655.943176548,3.086174500294,0.7502217,0.07502216999999999,0.07208893699999999,0.7208893699999999,0.0,570.903646,34128.036347601475,0.002726261089321432,93.04193754941342,1.220014010310312e-06,0.04163668248845337,5.321416549136018e-05,666.323447,0.0
0,3942.0,-8.47903058555,-8.765242795292,0.25,-3.473687675224,-6.961025752192,3975.64046236,2.878919945252,0.7511417200000001,0.07511417199999999,0.075114172,0.75114172,170.714061,473.35094,7.73165026912655,18.90363740650241,146.15631324145505,0.003043485148812018,0.023531162769895097,0.7204479287791511,473.35094,170.714061
0,4186.0,-4.36125785608,-9.058361768895,0.34,-4.409293660164,-5.139178552734,505.464837378,2.137728721753,0.75117591,0.07511759100000001,0.07423392000000001,0.7423392,0.0013327183,573.146772,146428.2917157718,0.000227355556344177,33.291285727566745,2.0940380327384067e-05,3.066264119217404,5.493506404492223e-05,666.757345,0.0013327183
0,59984.0,-6.761156640131,-10.52377054301,0.47,-6.459602232923,-7.058184774551,2648.450328484,3.865102889411,0.7592658899999999,0.075926589,0.07400377800000002,0.74003778,1.89557921,553.251745,12317.31491027509,0.0007029342824406813,8.658262918050125,8.75983787389084e-05,1.0789768165566809,0.013944426486531778,553.251745,1.89557921
0,6660.0,-3.48962986498,-8.640959364167,0.19,-7.225620934401,-8.236828468735,2417.774218365,3.775708788925,0.55745562,0.055745562,0.054792754000000006,0.5479275399999999,0.0,67.697938,745720.1842978011,2.6063035223869975e-08,0.0194357314305044,1.255976003901834e-09,0.0009366066571032914,5.478861101321133e-06,248.460988,0.0
0,42966.0,-8.008573378182,-9.351509991064,0.09,-7.253194836531,-8.414157440485,1932.389964253,2.274199816236,0.74971369,0.07497136900000001,0.07497136900000001,0.7497136899999999,125.487421,885.137142,244.73388445268156,0.00038272207318535437,0.09366505963643526,1.3064259308378798e-05,0.0031972669280366465,0.2433990880733117,885.137142,125.487421
0,54978.0,-7.001052681872,-6.122854102608,0.13,-7.846647447194,-5.528674750596,4022.83716309,2.860427008664,0.7260196499999998,0.07260196499999999,0.06987562000000001,0.6987562,20.4890021,849.488912,1.018258557081417,1.3855144081350514e-05,1.410811902043111e-05,0.001424779403703483,0.0014507938197744301,0.023166007061154258,849.488912,20.4890021
0,4598.0,-8.114873278245,-10.33517215333,0.26,-6.229650915401,-6.128382031906,1884.219960537,2.987518365756,0.63427633,0.06342763300000001,0.062415323,0.62415323,112.781911,539.139083,638.7420784063106,0.014909331469989512,9.523217370789714,0.00930874083283693,5.945884466911951,0.26302795608699053,539.139083,112.781911
0,79074.0,-6.691672969723,-11.75284034905,0.12,-2.899578453453,-7.033255075889,1174.134417728,3.604006146079,0.72685628,0.07268562800000002,0.071577208,0.7157720799999999,18.6471924,2276.04821,959369.9990103607,0.555313487468445,532751.099923042,2.018484806447162e-05,19.36473766763642,0.011375530104341643,2276.04821,18.6471924
0,52416.0,-8.971376457302,-7.220938613658,0.29,-5.311120288951,-4.566280881372,3854.244611691,3.288475139718,0.76116932,0.076116932,0.07361560699999999,0.7361560700000002,564.544189,163.274548,0.06125818970748272,0.9906417467543955,0.060684920054832815,2.7221993044410677,0.16675700141302843,2.268338477533339,163.274548,564.544189
0,44583.0,-6.464838212253,-8.041579411753,0.2,-4.01310177951,-6.026059712513,3392.041348911,4.315757627088,0.7556028300000001,0.075560283,0.074998059,0.7499805900000001,0.00868838728,836.584733,188.67362942099024,0.04226967297317589,7.975172614287433,0.0002028779464514012,0.03827771848646317,0.007014260894934534,836.831932,0.000811620488
0,29988.0,-6.208875265663,-10.89401953556,0.28,-4.996757788383,-7.996345400789,796.2838640306,2.51497336099,0.67147768,0.067147768,0.06431243200000002,0.64312432,14.952717,754.155871,172976.1547567906,0.003408301204659217,589.5548366348886,1.6869967311502126e-06,0.29181020764163906,0.003457458486082221,754.155871,14.952717
0,21384.0,-6.733798373995,-11.30625792169,0.35,-5.494522192768,-4.958456801051,2815.152533735,2.211393138399,0.73998121,0.073998121,0.07316230400000001,0.7316230400000001,8.41910215,647.205876,106755.80588991796,0.004535306945132419,484.1703478857534,0.00770612345239115,822.6734194472141,0.012760544116553463,647.205876,8.41910215
0,21492.0,-3.765041374709,-11.84838111691,0.17,-6.993668326618,-8.043030532626,2168.923668971,2.410230008859,0.75638329,0.075638329,0.07183844800000001,0.71838448,2.63185624,135.899159,712673845.4291298,7.500400064963545e-08,53.453389565544654,3.3104429528809064e-09,2.3592661093033995,1.4016301402623255e-05,162.601107,2.63185624
0,33000.0,-3.072298266207,-7.390546570485,0.2,-4.736025275965,-5.778276098625,3424.317442946,3.303374983924,0.7459037399999999,0.074590374,0.07152510700000003,0.71525107,0.0,65.941222,104044.30382314221,3.2401524573945138e-06,0.33711940671045565,1.4537124440588919e-07,0.015125049920114597,2.8043433036113677e-06,771.121085,0.0
0,90852.0,-6.391810177208,-11.52404300649,0.11,-5.88154619767,-4.916534009193,1392.710086808,2.389644880391,0.7475140699999999,0.07475140699999999,0.07334570400000001,0.73345704,25.4323693,867.771958,1232651.0333574126,0.0002660229616235751,327.91347854209914,0.0012136548563413108,1496.0129128083586,0.005865157460998788,867.771958,25.4323693
0,93930.0,-5.053357934273,-7.369842916579,0.08,-4.164165020283,-8.458560623005,2777.51447637,3.50004739786,0.7366342,0.07366342000000001,0.07071901600000001,0.70719016,0.243289963,1192.05899,2590.5679923359785,0.0004629620158889381,1.1993345800292237,1.1622877033175003e-08,3.010985322100012e-05,0.00026513065193931756,1199.52353,0.243289963
0,13804.0,-5.800022348211,-7.777092830494,0.11,-4.465051946143,-4.350693452194,1534.63233936,2.442617266843,0.75697073,0.075697073,0.069144571,0.69144571,29.900901,865.448727,862.3385418209991,0.001776746819365097,1.532157261396396,0.0011432676794737129,0.985883783628439,0.0015203779497867727,865.448727,29.900901
0,101574.0,-8.706560937995,-9.885228415256,0.07,-7.388717081427,-4.404630759289,3333.523139983,3.077053886357,0.7607704100000001,0.07607704100000001,0.06987123,0.6987123,666.303594,301.304411,215.5606265488046,0.0010869369583677037,0.23430081176479417,0.5181488797931572,111.6924971737742,1.2321531106226158,301.304411,666.303594
0,60979.0,-7.048089788516,-9.27870161579,0.41,-6.061989590006,-8.211168124144,4235.470443289,3.872258380248,0.7630995899999999,0.07630995900000001,0.07574863,0.7574863000000002,7.73086103,618.9572,414.7897067270621,0.002965831781166628,1.2301964947119057,1.040235967390142e-05,0.004314791718406987,0.027134457056242255,618.9572,7.73086103
0,83922.0,-6.183592882749,-7.401586708587,0.09,-2.960305144533,-8.139135390469,3943.016368702,2.833795348616,0.73781212,0.07378121200000001,0.07191801099999999,0.71918011,11.6100371,1496.28063,183.5487014695444,0.11240683173529695,20.63212800131933,3.682360866778769e-07,6.75892555439509e-05,0.003584171607071832,1496.28063,10.9115529
0,74865.0,-8.484359241639,-6.907885920954,0.19,-2.949072934637,-6.540428941077,1018.089432156,3.412273774334,0.7370216700000002,0.07370216700000001,0.07286205000000001,0.7286205000000002,271.155988,524.292384,0.13956389402578026,48.67459732681033,6.793216343066484,0.006167515453838138,0.0008607624732018279,0.7156317924599237,524.292384,271.155988
0,68888.0,-7.244586049032,-10.255957164,0.15,-5.221716786728,-5.942172863217,1320.156807981,4.154974495404,0.62520782,0.062520782,0.05852219400000001,0.5852219399999999,42.7921502,683.937544,6843.524965357564,0.011809268059464712,80.81702078754643,0.001111554572993185,7.606951470636228,0.03495107820311426,683.937544,42.7921502
0,109062.0,-7.561069405354,-8.621626038866,0.13,-7.625670337212,-5.571654537099,4595.759643799,3.965677014007,0.7311989299999999,0.073119893,0.07113822700000001,0.7113822700000001,44.598983,833.866518,88.43278068435437,8.367676464480921e-05,0.00739976897621075,0.004685808819074272,0.41437910362600855,0.08471397878721157,833.866518,44.598983
0,6050.0,-4.562242390538,-7.437031527609,0.4,-5.900449070045,-4.377007218657,3099.727968262,4.310391227761,0.7259828799999999,0.072598288,0.06449291900000001,0.64492919,9.95742939,522.73689,1873.8255042367061,1.3712472551848379e-05,0.025694780793799277,0.00022631925668071016,0.42408279526820825,8.433714541086845e-05,559.637324,9.95742939
