"","Da_2_calcite","output_var","input_var","sobol_type","boot_num"
"1",-1.37624615305153e-06,"calcite_flush_4_nondim","Da_2_calcite","FOmean",1515
"2",2.12847898896912e-13,"calcite_flush_4_nondim","Da_2_calcite","TEmean",1515
"3",1.48569768903781e-15,"calcite_flush_4_nondim","Da_2_calcite","FOsd2",1515
"4",8.30038142700803e-15,"calcite_flush_4_nondim","Da_2_calcite","TEsd2",1515
