"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-4.68920496044667e-06,"calcite_flush_5_nondim","Da_1_gypsum","FOmean",2092
"2",3.37861021691322e-13,"calcite_flush_5_nondim","Da_1_gypsum","TEmean",2092
"3",6.52082842190812e-12,"calcite_flush_5_nondim","Da_1_gypsum","FOsd2",2092
"4",1.79072749968575e-10,"calcite_flush_5_nondim","Da_1_gypsum","TEsd2",2092
