"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-9.78938826848374e-05,"calcite_flush_3_nondim","Pe","FOmean",5786
"2",1.0897514909256e-09,"calcite_flush_3_nondim","Pe","TEmean",5786
"3",3.79848500086821e-08,"calcite_flush_3_nondim","Pe","FOsd2",5786
"4",4.17691717910610e-09,"calcite_flush_3_nondim","Pe","TEsd2",5786
