"","Da_2_calcite","output_var","input_var","sobol_type","boot_num"
"1",1.02555137489518e-06,"calcite_flush_5_nondim","Da_2_calcite","FOmean",580
"2",3.10052122072418e-13,"calcite_flush_5_nondim","Da_2_calcite","TEmean",580
"3",1.0972076621983e-14,"calcite_flush_5_nondim","Da_2_calcite","FOsd2",580
"4",9.54068899363417e-15,"calcite_flush_5_nondim","Da_2_calcite","TEsd2",580
