"","Da_2_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-2.47531574970193e-08,"calcite_flush_4_nondim","Da_2_gypsum","FOmean",5523
"2",3.89211833039139e-14,"calcite_flush_4_nondim","Da_2_gypsum","TEmean",5523
"3",5.01863892255405e-15,"calcite_flush_4_nondim","Da_2_gypsum","FOsd2",5523
"4",3.60204989890145e-15,"calcite_flush_4_nondim","Da_2_gypsum","TEsd2",5523
