"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.000226245890460881,"calcite_flush_3_nondim","Pe","FOmean",2066
"2",3.660906828817e-09,"calcite_flush_3_nondim","Pe","TEmean",2066
"3",1.88502696447724e-08,"calcite_flush_3_nondim","Pe","FOsd2",2066
"4",2.66916967518869e-08,"calcite_flush_3_nondim","Pe","TEsd2",2066
