"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-1.05475206442889e-05,"calcite_flush_2_nondim","Da_1_gypsum","FOmean",5657
"2",6.03657331786581e-11,"calcite_flush_2_nondim","Da_1_gypsum","TEmean",5657
"3",2.707644496457e-13,"calcite_flush_2_nondim","Da_1_gypsum","FOsd2",5657
"4",3.28919926575372e-14,"calcite_flush_2_nondim","Da_1_gypsum","TEsd2",5657
