"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.00390992668444583,"calcite_flush_9_nondim","Pe","FOmean",3296
"2",9.93266276835569e-08,"calcite_flush_9_nondim","Pe","TEmean",3296
"3",2.06103118970798e+82,"calcite_flush_9_nondim","Pe","FOsd2",3296
"4",7.47536711947245e+83,"calcite_flush_9_nondim","Pe","TEsd2",3296
