"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.00051422750514927,"calcite_flush_9_nondim","Pe","FOmean",4536
"2",3.3850259841603e-08,"calcite_flush_9_nondim","Pe","TEmean",4536
"3",27610617480494.7,"calcite_flush_9_nondim","Pe","FOsd2",4536
"4",141264723180189,"calcite_flush_9_nondim","Pe","TEsd2",4536
