"","Da_2_gypsum","output_var","input_var","sobol_type","boot_num"
"1",3.28012588421619e-07,"calcite_flush_2_nondim","Da_2_gypsum","FOmean",10113
"2",1.9583179476255e-16,"calcite_flush_2_nondim","Da_2_gypsum","TEmean",10113
"3",5.56024909853903e-13,"calcite_flush_2_nondim","Da_2_gypsum","FOsd2",10113
"4",6.82530845898373e-17,"calcite_flush_2_nondim","Da_2_gypsum","TEsd2",10113
