"","Pe","output_var","input_var","sobol_type","boot_num"
"1",-0.000957821660799689,"calcite_flush_3_nondim","Pe","FOmean",5546
"2",3.3624250995059e-09,"calcite_flush_3_nondim","Pe","TEmean",5546
"3",7.94957008832376e-08,"calcite_flush_3_nondim","Pe","FOsd2",5546
"4",3.59762395266446e-08,"calcite_flush_3_nondim","Pe","TEsd2",5546
