"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-0.000390736420011163,"calcite_flush_8_nondim","Da_1_gypsum","FOmean",2407
"2",1.65477323036668e-07,"calcite_flush_8_nondim","Da_1_gypsum","TEmean",2407
"3",7.19118518696035e-06,"calcite_flush_8_nondim","Da_1_gypsum","FOsd2",2407
"4",1.34567447664328e-07,"calcite_flush_8_nondim","Da_1_gypsum","TEsd2",2407
