"","Da_1_calcite","output_var","input_var","sobol_type","boot_num"
"1",3.62745989434772e-06,"calcite_flush_4_nondim","Da_1_calcite","FOmean",4619
"2",1.89603458641308e-11,"calcite_flush_4_nondim","Da_1_calcite","TEmean",4619
"3",1.61623493752095e-13,"calcite_flush_4_nondim","Da_1_calcite","FOsd2",4619
"4",1.260892680053e-13,"calcite_flush_4_nondim","Da_1_calcite","TEsd2",4619
