"","Pe","output_var","input_var","sobol_type","boot_num"
"1",0.000488223486542585,"calcite_flush_7_nondim","Pe","FOmean",11646
"2",2.61352760410146e-09,"calcite_flush_7_nondim","Pe","TEmean",11646
"3",1.87096274225516e-07,"calcite_flush_7_nondim","Pe","FOsd2",11646
"4",1.67523922613817e-07,"calcite_flush_7_nondim","Pe","TEsd2",11646
