"","Pe","output_var","input_var","sobol_type","boot_num"
"1",1.87272486856669e-05,"calcite_flush_4_nondim","Pe","FOmean",7851
"2",2.51017714689091e-12,"calcite_flush_4_nondim","Pe","TEmean",7851
"3",9.20661756988918e-14,"calcite_flush_4_nondim","Pe","FOsd2",7851
"4",3.22667095829535e-14,"calcite_flush_4_nondim","Pe","TEsd2",7851
