"","Da_1_gypsum","output_var","input_var","sobol_type","boot_num"
"1",3.85952370990257e-06,"calcite_flush_5_nondim","Da_1_gypsum","FOmean",13892
"2",1.77775223394097e-12,"calcite_flush_5_nondim","Da_1_gypsum","TEmean",13892
"3",5.87077770027406e-12,"calcite_flush_5_nondim","Da_1_gypsum","FOsd2",13892
"4",6.39080813465527e-12,"calcite_flush_5_nondim","Da_1_gypsum","TEsd2",13892
