"","Da_2_gypsum","output_var","input_var","sobol_type","boot_num"
"1",-5.0141494460778e-05,"calcite_flush_2_nondim","Da_2_gypsum","FOmean",10473
"2",4.22811186315439e-09,"calcite_flush_2_nondim","Da_2_gypsum","TEmean",10473
"3",1.05483278504227e-05,"calcite_flush_2_nondim","Da_2_gypsum","FOsd2",10473
"4",8.75710586319045e-07,"calcite_flush_2_nondim","Da_2_gypsum","TEsd2",10473
