"","dfn_seed","curr_inflow_rate","curr_diffusion_coef","curr_porosity","curr_gypsum_rate_constant","curr_calcite_rate_constant","curr_gypsum_surface_area","curr_calcite_surface_area","dfn_p32","dfn_volume","backbone_volume","backbone_p32","final_gypsum","final_calcite","Pe","Da_1_gypsum","Da_2_gypsum","Da_1_calcite","Da_2_calcite","tau","calcite_flush_0","calcite_flush_1","calcite_flush_2","calcite_flush_3","calcite_flush_4","calcite_flush_5","calcite_flush_6"
"303",0.0810570549567992,0.767203814030248,0.705973329408799,0.0888888888888889,0.406046604814003,0.0623290831639665,0.0467779516401095,0.121997882683521,0.844642393363112,0.844642393363113,0.865826872903173,0.865826872903173,0.00822833533889793,0.0449707197568549,0.603803766409631,0.266554179609097,0.354903259872409,0.0793022658341802,0.182298022395014,0.230438670504765,0.00052736140602077,0.00107044897144919,0.00474831693087081,0.0197510830166996,0.0460310997319174,0.0790862608021629,0.0447204702435225
"136",0.0650291345296237,0.331085880168198,0.875941721840063,0.688888888888889,0.277051444621609,0.401604802469471,0.541929197435851,0.53571831674093,0.899793730409813,0.899793730409813,0.850522527799453,0.850522527799452,0.00682332425249224,0.173660227552119,0.231452766823152,0.52442339999183,0.198749847574896,0.561564984399214,0.23124252028811,0.668400055692452,6.66529622341727e-05,9.09574043597654e-05,0.000451405218960621,0.00313392769534159,0.0164131668971165,0.154817556332071,0.173769270323448
"139",0.0580048249767199,0.366356402643409,0.224923100613761,0.622222222222222,0.448615884309864,0.959301513850894,0.91290966656261,0.437147835754523,0.82534194415426,0.82534194415426,0.745201909967606,0.745201909967605,0.0396516375777161,0.161972572464242,0.574719969028629,0.579414527097236,0.643097769853132,0.771761784331561,0.887916451294108,0.63121944031941,0.000234790911103358,0.000195080988630908,0.000778488915411993,0.00536573665779395,0.0283047156838647,0.254921808610863,0.159060989612441
"105",0.0728451646110747,0.952386095227851,0.785310452956726,1,0.0173089094746587,0.590092543759049,0.474548341731664,0.835644890725636,0.95973188820025,0.95973188820025,0.859589211198979,0.859589211198979,0,0.00441869773088437,0.604721627495852,0.0418964419824668,0.125393937928983,0.256196508469754,0.373044272746767,0.0479123496253996,0.0100528032538786,0.00565381069061428,0.0134688273154567,0.115432751643426,0.38346531905717,0.277199197688659,0.0242059815140115
"273",0.0374092861156187,0.57349966489746,0.203773328488066,0.688888888888889,0.0181030948929804,0.637489547235807,0.695909189674964,0.97251096685074,0.912922346581174,0.912922346581175,0.895599466452797,0.895599466452797,6.03453538056906e-07,0.181163862644436,0.695507152463942,0.257881683210947,0.449634514800129,0.5058807984877,0.754743629537662,0.426054601562208,0.000534302420168154,0.000588560892493365,0.0140294702567659,0.125553464393559,0.50330739451968,0.445232816265469,0.193030368331024
"153",0.152221532440896,0.115045823402832,0.408435261081501,0.911111111111111,0.238624604550268,0.66827804011559,0.013755476483122,0.345771233452414,0.935371224754872,0.935371224754871,0.891631109619039,0.891631109619039,0.0863975439829996,0.12862851299118,0.334706210484074,0.646576033469404,0.440787832271913,0.823729849558471,0.641986963077159,0.885544995089488,4.1687759830789e-06,3.9482719092758e-06,1.42610837461009e-05,9.7473362561407e-05,0.000511261514298366,0.00467062346939387,0.024286052587995
"224",0.138979368116648,0.416201198151285,0.941564071099329,0.711111111111111,0.209109928107535,0.757598142293267,0.660154228732194,0.314119748440342,0.94232875975665,0.942328759756651,0.910516685792722,0.910516685792722,0,0.1667321331897,0.244761649700554,0.442592622991592,0.129814030417882,0.659010735465349,0.352408937517241,0.584241075835132,0.000272521642641303,0.000316396639974362,0.00167121898616936,0.0114932370789147,0.0605896411592133,0.337012142371546,0.171177533868488
"147",0.0341824847058454,0.26509312152379,0.392272376027514,0.777777777777778,0.371062575584278,0.987226573562181,0.936778489633682,0.7006713836674,0.82861998082522,0.828619980825221,0.723549558603379,0.723549558603378,0.0923774039635628,0.137920334053873,0.429880699142323,0.612066358031854,0.512927234979589,0.856733462772084,0.796966677957761,0.732673431729563,5.02683770764387e-05,4.14129536516564e-05,0.000166686981398141,0.00112170597187214,0.00588374247370473,0.0555956122846987,0.119937726394304
"309",0.20613121736363,0.536359267811903,0.205729756059617,0.666666666666667,0.970403738813511,0.372611779663526,0.42443235943557,0.540099277149358,0.909466940690296,0.909466940690297,0.842785330736486,0.842785330736484,0.000550566966902344,0.317020169106956,0.675205210916603,0.721577785531007,0.90254265028777,0.416225532739604,0.633138685423553,0.463148967272414,0.00105290060618381,0.00200518264040747,0.0104392985626757,0.0730906064290175,0.387688969496434,0.749232181842621,0.331847550761511
"7",0.0319251971443053,0.865784201779681,0.0945946661555174,0.0888888888888889,0.123476253562067,0.353819945453874,0.681069495060759,0.0206676476097191,0.835502436445859,0.83550243644586,0.675622459194506,0.675622459194506,0.000581665299338735,0.027524508187687,0.959102565109593,0.0758111106409148,0.560672214889333,0.139593275770213,0.693425283896956,0.131522106315784,0.00256673319800936,0.00364729923053022,0.00978764959706701,0.0808646086623108,0.0938710126526872,0.0884114076949745,0.0395513191284506
"91",0.0658061208051582,0.148322378160044,0.148932760415522,0.0444444444444445,0.499632307997165,0.316689798720959,0.674434432911183,0.669701506616731,0.962313623581556,0.962313623581557,0.856016542786311,0.856016542786311,0.232970674774931,0.245425259211275,0.548272536482197,0.673477303659781,0.709738760329334,0.574163134960615,0.642896194225781,0.852889174448878,7.34556118982835e-06,6.65939235238429e-06,2.55072734848226e-05,0.000178915547806716,0.000934647922050639,0.00875050196458268,0.0422631285739926
"90",0.0263772597432704,0.871604767198833,0.596441523707901,0.911111111111111,0.366371509589725,0.453939352294128,0.387958482238727,0.671878080166163,0.804419680063735,0.804419680063736,0.691537997410532,0.691537997410532,0,0.0126293349510765,0.656529643832082,0.24950171726556,0.39698764711105,0.246845061650357,0.428129270587954,0.124900550471598,0.101385810750293,0.201329725639897,0.5362474331546,0.539236951679407,0.362816550294393,0.283948325320444,0.0898941854259099
"46",0.0296914843875855,0.44517873367149,0.811482243652897,0.155555555555556,0.270315824315607,0.06148093548196,0.106880721800304,0.303153716378917,0.95721513568817,0.95721513568817,0.882841675697316,0.882841675697316,0.00819069710687926,0.282385020482837,0.365082834266167,0.409121454164464,0.231436642453344,0.297885435564787,0.116568972074707,0.555595181171979,1.03377739759498e-05,6.60211503445686e-05,0.00165354357435675,0.0160869768735388,0.0870891451877382,0.476368326522492,0.287891429616716
"9",0.00402834477366223,0.649762783489371,0.507352776425217,0.488888888888889,0.0428863343554253,0.389074703365673,0.0408282126427197,0.927915482081733,0.905653824691185,0.905653824691185,0.895391621326114,0.895391621326114,0.00241294504334766,0.187489785950075,0.597987401384693,0.212037010214217,0.292384172803053,0.339459111033397,0.453820978498816,0.349531213548878,0.000980414895530966,0.00104209855778006,0.00840579007306066,0.0612977136239176,0.324632541463231,0.459857300046062,0.205436159127041
"164",0.0445396822902137,0.359929111978656,0.40402517824352,0.244444444444444,0.598560850176918,0.8025954165578,0.0478753630379691,0.0356014730348479,0.840897196098393,0.840897196098393,0.775483346116556,0.775483346116555,0.0504694899653128,0.205919654384667,0.508871137684135,0.624390534467602,0.614839039521263,0.679024262039404,0.705768672601956,0.638049263555103,0.000179706146619512,0.000170682918606532,0.000718348868363111,0.00491891980795922,0.025910619020009,0.239902132811034,0.202607228057714
"384",0.0354044454223623,0.832409606101325,0.537406372906112,0.377777777777778,0.107069391811356,0.850594279878379,0.719946403767765,0.095460938670507,0.570628108302491,0.570628108302491,0.562009777417403,0.562009777417403,0,0.0429777061452992,0.690575274376631,0.123586346002363,0.306245609152476,0.409251691119643,0.644979960586283,0.157827818792819,0.0241500841382822,0.0267864639286637,0.0707528262695558,0.543906329188995,0.523728135956973,0.416250921819304,0.163616228781985
"101",0.0890734708792223,0.512203009298499,0.272932337128987,0.755555555555556,0.888869285588351,0.529717646107618,0.317167054735898,0.742496934662977,0.823377492325755,0.823377492325756,0.68903014225952,0.68903014225952,0.00745470972586896,0.18404950059062,0.6249765495182,0.702542435505878,0.826246525040309,0.50291409350502,0.662927313573595,0.485168410106525,0.00191696634327426,0.00177187513942299,0.00729122631497159,0.0500537099382265,0.262527488322885,0.382915355466548,0.188510649873863
"372",0.312738449327922,0.713420342265894,0.887160224216448,0.0888888888888889,0.183556720578058,0.442364497880258,0.359455565158358,0.429703080209053,0.91355796138965,0.91355796138965,0.820890983960036,0.820890983960036,0.00264307361897673,0.234578929143988,0.485048573227273,0.195640917020957,0.147929721669195,0.275016713489293,0.242820960724283,0.286001598373105,0.0106342510845418,0.0256608255441562,0.120864340739052,0.826914312274074,0.762091957925121,0.620784001708038,0.274225415876278
"246",0.175762939620996,0.677593883161397,0.840789493911019,0.555555555555556,0.791166039683758,0.89233015665666,0.905331851330842,0.461841186371037,0.914548171425024,0.914548171425024,0.788011349936036,0.788011349936036,0,0.162248880972227,0.44513944921738,0.547024799314739,0.463424205544373,0.539428337098106,0.476059354929347,0.321890377877508,0.0270747613497204,0.0224860982613542,0.0914636028846031,0.529674826069726,0.513999862765915,0.426869144866386,0.18632329885554
"67",0.0437528731793375,0.379345855626205,0.66169154530154,0.333333333333333,0.764015093806357,0.607986268877086,0.69346612894364,0.981713634903182,0.965182823126512,0.965182823126512,0.959632221827946,0.959632221827946,1.20167453406144e-05,0.218750269343134,0.384533975900062,0.69834365606358,0.550221183383418,0.593395314489517,0.457736787517748,0.621690787991022,0.000287058697324784,0.000238076669166589,0.00103032024520564,0.00702412604158586,0.0354961922470448,0.32165712171662,0.223799002900827
"49",0.0236229367134365,0.516987353807284,0.0358641809322308,0.488888888888889,3.26293953280575e-05,0.349737490601976,0.725959509986224,0.554413012111518,0.947332333277409,0.94733233327741,0.848884953039679,0.848884953039678,0.00606124749218675,0.202695528386449,0.757600904437726,0.272230265125544,0.534529381587297,0.408067388681843,0.727942544233162,0.483470305731542,0.000151684493997838,0.000306131927584998,0.0062326614778402,0.0534930597470337,0.274842687524391,0.46033280416067,0.211608787820506
"264",0.30895469315427,0.124611285647702,0.65563174491335,0.911111111111111,0.580599442902935,0.129455226399121,0.846053356548604,0.933045714897473,0.777473235471639,0.777473235471639,0.591594694912019,0.591594694912018,0.182807697600531,0.134719511586238,0.218126136342428,0.799673337239937,0.466154759226395,0.589080847817843,0.243985901827417,0.871987241885016,1.99223715238776e-06,3.94587749235418e-06,1.6535912331432e-05,0.000115445399768614,0.000615591066357561,0.00598251274530298,0.0303718713445523
"327",0.56865867218841,0.619662876548228,0.824552621880447,0.555555555555556,0.924497969846566,0.828747787295789,0.99586734703951,0.19295582307582,0.722987050901243,0.722987050901243,0.682452850781213,0.682452850781214,0,0.207200134565954,0.421404097458372,0.643914440775221,0.536030996179377,0.54967718412733,0.457215427757547,0.374979639019947,0.00986777243471736,0.00922083421648929,0.0379628750495454,0.262185829773423,0.502031096282903,0.497581830464959,0.222971044036653
"116",0.0117864201265967,0.464268866209882,0.0927680155198935,0.244444444444444,0.11509390758966,0.592316727811157,0.257348386186177,0.842316557964534,0.780204520960252,0.780204520960252,0.630445009661587,0.630445009661587,0.064867533030407,0.199207453093296,0.719422847276519,0.336844306845529,0.557693308077879,0.522824758843739,0.802959064789474,0.532041354537082,0.000235936328192657,0.000364689259717404,0.00334083011760843,0.0243687482721277,0.127930280621628,0.443773575735935,0.203540749482025
"170",0.00769520920674711,0.12742878912792,0.703450812252248,0.311111111111111,0.235574279584944,0.663272470998163,0.696096838957461,0.861258214064996,0.928747447497959,0.928747447497959,0.94439898691723,0.944398986917229,0.158238662045726,0.205440064706623,0.227781671551555,0.60280503651642,0.275037470943768,0.776509417938768,0.457003434801192,0.872986658034186,6.05774573779883e-06,4.90552305304372e-06,1.785083792375e-05,0.000122333571651614,0.000644767132022627,0.00604639881730807,0.0300697072361063
"1",1,0.39029786727038,0.776680039052347,0.355555555555556,0.292232785382457,0.0938119487781458,0.199545848889934,0.815180120954197,0.820759345055742,0.820759345055742,0.720715118351477,0.720715118351477,0.0176867064984655,0.207960471793751,0.332118714670692,0.474489915535442,0.261266868726164,0.370358156387174,0.152817816701764,0.607135609065681,6.78652377687502e-05,0.000162689740355655,0.00109004317429301,0.00781698298613178,0.0411513513080447,0.335898376578441,0.198543416921408
"379",0.156578942198508,0.119008548886153,0.614101192506089,0.244444444444444,0.737101482363047,0.996998001165216,0.0413272775493243,0.950881144435934,0.871251464083736,0.871251464083736,0.823513063621448,0.823513063621447,0.452383276747746,0.154583620813826,0.273357673035751,0.834094744103907,0.56389383775932,0.916225898031494,0.664025495138589,0.879990079159438,5.36157221643696e-06,4.29769395588713e-06,1.53512406887663e-05,0.000121843702517671,0.000781223893445887,0.00676248954493765,0.0285918847816151
"103",0.0526612025507939,0.388201008663161,0.46872465814933,0.377777777777778,0.627561142802006,0.143094327087357,0.396563851736046,0.522049253502788,0.792552841455619,0.792552841455619,0.710975028782738,0.710975028782737,0.034117198076487,0.211794631210471,0.48106624219955,0.633370531143858,0.592632996243838,0.394559020137211,0.36594008260846,0.608509635791578,2.56618217158821e-05,9.35919958949165e-05,0.000976345220129766,0.00750777585609134,0.0400790089066281,0.322580823529457,0.211942313349649
"57",0.0806651238266623,0.698096956241151,0.5877740236384,0.777777777777778,0.886299514323208,0.515600885317003,0.756865445781907,0.476091288122447,0.945916637612343,0.945916637612342,0.862328258096954,0.862328258096954,0,0.149252953953348,0.570753404997087,0.590200471914069,0.64968395291752,0.378579011066178,0.461523852126663,0.302134631454542,0.0196488290294294,0.0279268477921925,0.124767890231549,0.639241429362905,0.508308772985577,0.417706394592764,0.180705380646517
"237",0.0473824108381236,0.753200418068486,0.162378930619914,1,0.492319207989128,0.190266589946815,0.325003130117123,0.1612537902198,0.978079183720642,0.978079183720642,0.864025102500193,0.864025102500193,0.0202586441006896,0.0274092832716282,0.802585138474941,0.382733146826744,0.698764066206429,0.214588084006201,0.577106363510821,0.247752094358802,0.000385267079975271,0.00262977033130649,0.0220941314479552,0.104156245093458,0.100642649386893,0.0860100565396874,0.0378226518512695
"346",0.498421470360577,0.00403476934470563,0.944317104997316,0.533333333333333,0.0172427672077516,0.377178599700993,0.701566102852195,0.0106806461520352,0.873562168985678,0.873562168985678,0.861228257665477,0.861228257665476,0.74103074936168,0.0441900694006846,0.026331080000652,0.592501086230618,0.0368105252184523,0.752209829133336,0.177794134985006,0.995143379138406,1.65420219725869e-08,9.08771657927967e-08,1.88455195209548e-08,7.51728088932152e-07,2.63539997787947e-06,3.43447873631837e-05,0.0042406799967954
"154",0.034584238671324,0.692847437547907,0.910090520086922,0,0.556424859321635,0.556495082720574,0.85524529749388,0.314981514968276,0.905135143244083,0.905135143244085,0.884274014265053,0.884274014265052,1.78880308446587e-05,0.226967019623462,0.483535808331422,0.358082733596528,0.312920008917168,0.31194111600009,0.280494906914169,0.306388149621416,0.0288890977256908,0.0280863413567567,0.116613872284853,0.653771996188251,0.641086083127014,0.557237589430295,0.256336788848752
"86",0.0305519647635251,0.469927685621725,0.547524618922489,0.6,0.44484746443817,0.522916859944393,0.625706108576298,0.889891319514729,0.899594091578514,0.899594091578514,0.798212050261059,0.798212050261059,0.0186899752256128,0.172073743582965,0.473582410997687,0.513966890338449,0.461642253845372,0.518876050933563,0.489776310039254,0.529406432783886,0.00106320034633446,0.000938599353157784,0.00381816627885004,0.0262793146441409,0.13858491856644,0.359581821300903,0.175381072510303
"53",0.026009885701488,0.595208196260159,0.76457111598028,0.0666666666666667,0.36037906521307,0.66866025510568,0.620982617272028,0.234858473567994,0.931173617828693,0.931173617828693,0.89332454233851,0.893324542338511,0,0.23832751314773,0.484919670341294,0.34445441316533,0.300498315230192,0.441972115601246,0.421599420798225,0.404771918835349,0.00604225090769945,0.00627800996648,0.0262166581194655,0.181203783742751,0.597276344899478,0.566430239856244,0.252680860162821
"123",0.000358533489974814,0.576424976297287,0.490579335271403,0.688888888888889,0.949733920076238,0.395579311856234,0.230291426426865,0.136599679382176,0.949898709071444,0.949898709071445,0.926822594216909,0.926822594216909,0,0.377402288380634,0.555769433462973,0.688915767989628,0.734053909385649,0.401412163146953,0.467165569345731,0.424032295422062,0.000345612891367202,0.00149436322576547,0.0170020922311073,0.129431638148222,0.625221222909518,0.903434507813897,0.398495688092729
"31",0.0194796647662755,0.853167425676124,0.146951454673835,0.0888888888888889,0.495025541617968,0.3102834150417,0.817611291344739,0.652080647714258,0.871447164559324,0.871447164559324,0.787918899995555,0.787918899995555,0,0.0411640800448614,0.926388720592817,0.256029741883744,0.70864594338002,0.129234853679385,0.641211397180443,0.145059516105579,0.190622219945017,0.203461235179616,0.424400398143939,0.720511869442771,0.508776558352639,0.413429972450724,0.160504317488385
"352",0.741176147012483,0.270424523642368,0.970564880401418,0.933333333333333,0.474327738559636,0.595226830697589,0.173487315539494,0.457049748301906,0.856992575626634,0.856992575626635,0.807916785420578,0.807916785420577,0.00295879182510588,0.150344824036858,0.142036601501146,0.66318525782381,0.240102630458675,0.693843636562527,0.260646567892682,0.728055501834951,4.55098915554827e-05,4.36524612348842e-05,0.000180164757651969,0.00124792058798203,0.00643934228656318,0.0603414624489324,0.140344059577135
"376",0.566614540153786,0.559496106095251,0.671536067272939,0.222222222222222,0.766579461244939,0.854744031822275,0.765547447022534,0.399637862273279,0.888619970800315,0.888619970800316,0.906911338801237,0.906911338801236,0,0.214886999543256,0.488682868685362,0.579503449208968,0.545961233308258,0.570233305217054,0.563797217334032,0.439470543738525,0.00444520117918438,0.00374108904135688,0.0151748023519461,0.104727157229888,0.47502654614902,0.507119842278037,0.22734286972269
"226",0.174147083207274,0.248930450719019,0.329053332523298,0.2,0.835417066954056,0.524006882535876,0.774049090013047,0.0741450006623743,0.767860461049698,0.767860461049699,0.663363075299774,0.663363075299774,0.079336436049241,0.345379872896039,0.489792112305,0.796120307855879,0.769509671654791,0.626572621313789,0.625574904204285,0.747286135126769,1.71337016933873e-05,2.64054040879903e-05,0.000126139205933807,0.000890473466675982,0.00526771860246911,0.0488937083144358,0.209880409656807
"277",0.239232207898345,0.184705995191007,0.052682497940767,0.644444444444444,0.884777320638675,0.655852081075031,0.232828010975367,0.478785177781572,0.837061810487899,0.8370618104879,0.722150233093259,0.722150233093259,0.0543881861771283,0.159380801175754,0.559016371111766,0.89280258082945,0.946954356227987,0.761014792810004,0.856663079492565,0.813360378823646,1.36800209897002e-05,1.19004606479517e-05,4.67047476578391e-05,0.000327297784783888,0.00214954245346967,0.0191865661002594,0.07359032601063
"130",0.0761986805967569,0.519559245511279,0.194122881101664,0.644444444444444,0.568593578551643,0.255532637013596,0.0533689132661669,0.516083780427906,0.715843267477581,0.715843267477582,0.669765133334455,0.669765133334455,5.55995956279884e-06,0.163501931956063,0.672759935664854,0.543904240675192,0.717448518597563,0.37614856954074,0.58711175310356,0.474999016431455,0.000303846265178615,0.000977741648303369,0.0077521235055756,0.056089422504764,0.286886163341586,0.391592072805351,0.17242127378527
"312",0.193726940894035,0.0315748680793216,0.516169836471393,0.8,0.418810706162582,0.120681077877322,0.0912818467027091,0.404718474124081,0.580187893938505,0.580187893938506,0.588915151792668,0.588915151792667,0.375773038329078,0.0667977688073697,0.240007375219406,0.776100428195012,0.46669123828549,0.640289549983275,0.326369081001627,0.959779952184646,8.83044031086881e-09,8.59353117284475e-08,1.12771162567012e-06,1.10864400802418e-05,6.31019723167893e-05,0.000582700067766409,0.00658735677341476
"109",0.00269145688364655,0.471206247113305,0.465465989057107,0.133333333333333,0.663359907465841,0.246037572161586,0.968842532616916,0.0909070936370777,0.828626031571722,0.828626031571722,0.749224719950098,0.749224719950098,0.0210986828261894,0.380238090562497,0.55297869191379,0.572579441346926,0.611514394261129,0.355778046501371,0.414748406469399,0.526342434208069,4.68614940234365e-05,0.000214628222216862,0.00310598217443387,0.0250395990017776,0.132689981735621,0.735055337879063,0.38471847517438
"212",0.0256916258364144,0.236979692291031,0.250895131956442,0.822222222222222,0.0352651232483617,0.0878957003887987,0.689290545607241,0.44952068544077,0.815638587550972,0.815638587550973,0.739793755688858,0.739793755688857,0.0750984078198505,0.171707717515484,0.482402879990624,0.474953395225687,0.431573850760537,0.495453076634831,0.475756683084214,0.760484929568659,7.36199525368452e-07,3.32351702797277e-06,6.06640012468743e-05,0.000661158050842383,0.00380200381324076,0.035971635343888,0.123525798010497
"200",0.0973030423285621,0.637538464272368,0.753853352000084,0.511111111111111,0.964596961625513,0.362453771093755,0.219861592447913,0.550390430920627,0.746700570896883,0.746700570896884,0.774328257026622,0.774328257026621,0,0.28697842685475,0.46851001370832,0.649036877544555,0.594520601683844,0.337549889640201,0.289058936745539,0.357712385036641,0.00513740886455251,0.00980868619643574,0.0493820982621067,0.341777241593328,0.858432221405368,0.716795417817555,0.310079024911455
"20",0.0428344380748814,0.561080878937268,0.178709168448829,0.644444444444444,0.283842895016799,0.0975037201402057,0.0505179755336555,0.961461073803343,0.955833238275748,0.955833238275748,0.858019134261162,0.858019134261162,0.0012288804789805,0.176804112311768,0.703103215376545,0.386570952457517,0.590281114204955,0.282459430641405,0.524829809231461,0.439536887534579,0.000390310589165884,0.0014130790230234,0.0145108520836082,0.106972426463612,0.431433185999729,0.411848564805099,0.183872261557365
"99",0.088379978704093,0.630650179535005,0.730204236863767,0.866666666666667,0.777945218540409,0.753193732937295,0.0769556599154111,0.336866659597037,0.829352049545374,0.829352049545375,0.792648998849761,0.792648998849761,2.38738588207168e-05,0.132424045943393,0.460197890611654,0.584313128331311,0.518707018537908,0.526666885478677,0.481305931887377,0.366748342168153,0.0109856754973627,0.0108142190759812,0.0441722000621483,0.304092132498225,0.412483417415323,0.336071038591535,0.146424231366971
"16",0.00797516001398772,0.601340660809481,0.109920733485379,0.533333333333333,0.350178913685331,0.87340929632847,0.79732467097465,0.457027612955496,0.94630438663368,0.94630438663368,0.819273243793135,0.819273243793135,0.00234874215000093,0.17970024491651,0.764757380164031,0.386824526036656,0.66021474444999,0.578962724044886,0.920099390904022,0.399002725119101,0.00636337876789982,0.0068197094276594,0.0284882383221259,0.196952562832204,0.505608241056007,0.431156011608207,0.18958313440516
"295",0.092716760507487,0.280542629651536,0.0157169892430469,0.933333333333333,0.607068402280192,0.19511628559727,0.614774343226085,0.949143584549301,0.856525522442577,0.856525522442577,0.803905514956705,0.803905514956705,0.00848857032876895,0.160148513700113,0.618136505458615,0.718747227561439,0.835146368261055,0.517664861217852,0.670141014821863,0.717914919029487,3.49476922117305e-05,4.72073477827148e-05,0.000208067935336266,0.00145885049943124,0.00769251238662196,0.0720593007371276,0.143814219161757
"313",0.495080724060839,0.556792896045638,0.569702030859137,0.911111111111111,0.398844292332744,0.612340897127044,0.977883720002073,0.0767345587344749,0.308810302222973,0.308810302222973,0.271123665810055,0.271123665810056,0.00728145302154246,0.10867382376917,0.497240051035472,0.454508494061576,0.427360053528411,0.516244617277718,0.516686812581978,0.42586375767231,0.000776256787374024,0.00227650493605561,0.014042022460799,0.0982806979693681,0.294525949743203,0.260086727159565,0.114425036457955
"165",0.130454129323521,0.295194829610653,0.153806485748462,0.466666666666667,0.64956817002424,0.156389522420819,0.764354673521289,0.394908416609214,0.756385488834798,0.756385488834798,0.685614411300085,0.685614411300085,0.00914174114330866,0.244110645754665,0.579322906602673,0.706293941421182,0.778504637893739,0.466958827913867,0.567017491937267,0.700672605941757,4.15904727343447e-06,1.68582695393133e-05,0.000206608052744151,0.00176685074142229,0.00951804702397055,0.0906844290783524,0.234161738779367
"374",0.0358366501774004,0.438760064188396,0.881874123495887,0.0222222222222222,0.44628648595769,0.658944791978011,0.193344846216477,0.0273111632600663,0.837354895759243,0.837354895759243,0.859018791052465,0.859018791052465,1.72323105135083e-06,0.244911468246662,0.351709561458535,0.467396771688478,0.276126788796937,0.526264105797525,0.3445356713845,0.559045016229656,0.00051063841722142,0.000559040068320922,0.0023995437225494,0.0165354471072965,0.0870633387305346,0.480646882037677,0.255368999263364
"84",0.0349447367283672,0.454604633286516,0.449699415627463,0.111111111111111,0.748589414488876,0.203701005581084,0.377951509886165,0.209068324675279,0.868285488397998,0.868285488397999,0.797448167576287,0.797448167576287,0.0128373637108647,0.419878814641206,0.555068134578307,0.618429034786391,0.660927030591302,0.344484474085938,0.405269941575745,0.543964605571212,4.766913314289e-05,0.000204530417826532,0.00258103315748916,0.0205803788796763,0.109816979106741,0.877010043976728,0.435815444709087
"378",0.842244282127548,0.269122363925317,0.058305653548906,0.6,0.614907989028164,0.704586453432364,0.185091698364594,0.670084798937975,0.947063988040574,0.947063988040575,0.873990162510205,0.873990162510204,0.0313094716802044,0.17418453750239,0.60466398084761,0.714113083058037,0.815165880085371,0.724909196017749,0.875331499487656,0.731590949784415,5.27976618968063e-05,4.39597468666481e-05,0.000177398781632746,0.00123471861810114,0.00643352037857178,0.0596414654222511,0.159357045651015
"364",0.221464663332141,0.449787560519577,0.588202511026584,0.666666666666667,0.375767344659637,0.352503972464138,0.828078865126812,0.652322613033222,0,0,0,0,0.0146609769028561,0.110314225746948,0.439291954733989,0.497560597634493,0.406055358447456,0.463308927993384,0.387127026406995,0.522287776158812,0.000386672583071375,0.000568033723625511,0.00280910087978903,0.0192669303949172,0.101784318746949,0.257629870941551,0.114102342554465
"134",0.00053829137672931,0.304310357252852,0.721332579282875,0.711111111111111,0.883709607704782,0.197874713016371,0.909237501363618,0.897348863692599,0.767476793597007,0.767476793597008,0.60361840504386,0.60361840504386,0.0404013431190313,0.687164584400104,0.291995060345418,0.823487025719875,0.574069583461804,0.493517596908467,0.234394503223097,0.69183763239962,4.88925160095358e-05,6.57607202479683e-05,0.000300103930679519,0.00210657098924406,0.0110660770315586,0.108455430547153,0.490056359092181
"335",0.35195120801229,0.41343641521625,0.882933486349087,0.111111111111111,0.680351726025213,0.0870076168444233,0.658122469751681,0.558197245827187,0.880242873384227,0.880242873384228,0.832843784586154,0.832843784586153,0,0.259579728785314,0.319013209410917,0.611564658843494,0.387124562521947,0.321442103730531,0.0839204353266348,0.585475785623586,5.45246811343994e-05,0.000178419456202831,0.00150158013558309,0.011140538613122,0.0590371006525501,0.416158424357521,0.266227278661755
"269",0.363563763953338,0.633921932954641,0.605312440133625,0.422222222222222,0.78987192405441,0.0276461010698141,0.884032366495059,0.930607309437897,0.881376439567471,0.881376439567472,0.868487484522412,0.868487484522411,0,0.190082094788995,0.545253526860698,0.563966785125188,0.5939460159877,0.191411975119394,0.228874854575668,0.364785352348947,0.00216089475244965,0.00662318036455725,0.0441222065094499,0.306611626365081,0.56213437105207,0.477551386099085,0.208141426284925
"58",0.00383188806682671,0.0760528391834088,0.540554994522671,0.444444444444444,0.869493567744526,0.394735206466427,0.833668966610148,0.390865220670978,0.949210606722315,0.949210606722315,0.963515955525157,0.963515955525157,0.236111412968589,0.123734949444397,0.270080140548828,0.939120284895763,0.667968520209221,0.707158506290361,0.435831088716812,0.924916977563955,1.03505573113503e-06,1.87250387440202e-06,6.49691893196652e-06,4.43497223995627e-05,0.000310449406219038,0.00231517503834328,0.0137784516628448
"126",0.11742512052619,0.313629200353917,0.393609762445297,0.333333333333333,0.670218340869902,0.869798477166101,0.511975846470656,0.545934310405742,0.892768312476876,0.892768312476876,0.875208601884969,0.875208601884968,0.018490176279705,0.20266187511358,0.480644536685503,0.694415246474495,0.65480128719672,0.746639029294187,0.74276452653711,0.685700753178307,0.000105334570052428,8.71159249193592e-05,0.000355090288376307,0.00256057645057513,0.0129246252522015,0.119698431138638,0.202222580365643
"12",0.0119514437603385,0.1624722657815,0.700941842489485,0.355555555555556,0.738027787663366,0.00520337992994793,0.227121935650797,0.0879117250307648,0.931079455323973,0.931079455323973,0.921774640158508,0.921774640158508,0.0741662882487275,0.213902714358544,0.244630775546772,0.819032377720655,0.515973297031851,0.479128403180856,0.159449110459442,0.83796328904523,8.09465008759189e-09,2.93077826295936e-08,4.15585381046192e-06,0.000124689568145953,0.00106271532132659,0.0108543842184593,0.0519418824597342
